"ENTITY_CD","ENTITY_NAME","YEAR","PK12 Enrollment","SWD Enrollment","Special Education Expenditures","Special Education Expenditures/Pupil","Total Expenditures","General Education Expenditures","General Education Expenditures/Pupil"
"412801040000","WESTMORELAND CENTRAL SCHOOL DISTRICT","2019-20",853,108,1419472,13143.2592592593,17894077,16474605,19313.7221570926
"412801040000","WESTMORELAND CENTRAL SCHOOL DISTRICT","2020-21",846,112,2591211,23135.8125,18308871.61,15717660.61,18578.7950472813
"412801040000","WESTMORELAND CENTRAL SCHOOL DISTRICT","2021-22",821,121,2045630,16906.0330578512,19497996,17452366,21257.4494518879
"412801040000","WESTMORELAND CSD","2022-23",820,123,2191214,17814.7479674797,20821186,18629972,22719.4780487805
"412801040000","WESTMORELAND CENTRAL SCHOOL DISTRICT","2023-24",836,117,3219021.68,27513.0058119658,23396112.78,20177091.1,24135.2764354067
"412801040000","WESTMORELAND CSD","2024-25",775,113,3036805.42,26874.3842477876,23005707.98,19968902.56,25766.325883871
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2018-19",620,56,673291.85,12023.06875,11424761.81,10751469.96,17341.0805806452
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2019-20",593,62,966172,15583.4193548387,12038949,11072777,18672.4738617201
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2020-21",567,65,883471.33,13591.8666153846,12010518.66,11127047.33,19624.4220987654
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2021-22",554,67,1007478,15036.9850746269,12334112,11326634,20445.1877256318
"412901040000","ORISKANY CSD","2022-23",547,52,935320.97,17986.9417307692,12570691.51,11635370.54,21271.2441316271
"412901040000","ORISKANY CENTRAL SCHOOL DISTRICT","2023-24",564,59,2840069.94,48136.7786440678,14649256.45,11809186.51,20938.2739539007
"412901040000","ORISKANY CSD","2024-25",564,75,2669948.05,35599.3073333333,14908679.64,12238731.59,21699.8787056738
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2018-19",3167,497,8389474,16880.2293762575,52392088,44002614,13894.0997789706
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2019-20",3143,497,9026956,18162.8893360161,55061182,46034226,14646.5879732739
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2020-21",3075,499,9251038,18539.1543086172,56062040,46811002,15223.0900813008
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2021-22",3040,501,9250481,18464.0339321357,58489974,49239493,16197.2016447368
"412902060000","WHITESBORO CSD","2022-23",2980,503,10047026,19974.2067594433,62027895,51980869,17443.2446308725
"412902060000","WHITESBORO CENTRAL SCHOOL DISTRICT","2023-24",2937,498,10934177,21956.1787148594,76117243,65183066,22193.7575757576
"412902060000","WHITESBORO CSD","2024-25",2898,483,11312960,23422.2774327122,75498949,64185989,22148.3743961353
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2018-19",4499,652,10968559.87,16822.9445858896,70704634.17,59736074.3,13277.6337630585
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2019-20",4483,672,12955701.71,19279.3180208333,73304226.82,60348525.11,13461.638436315
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2020-21",4349,689,11568384.43,16790.1080261248,73987077.82,62418693.39,14352.4243251322
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2021-22",4313,686,9814988,14307.5626822157,75668796,65853808,15268.6779503826
"420101060000","WEST GENESEE CSD","2022-23",4408,681,10544602.47,15483.997753304,81065823.97,70521221.5,15998.4622277677
"420101060000","WEST GENESEE CENTRAL SCHOOL DISTRICT","2023-24",4577,689,11478409,16659.5195936139,95747679.45,84269270.45,18411.4639392615
"420101060000","WEST GENESEE CSD","2024-25",4544,695,10070727.36,14490.2551942446,107643121.82,97572394.46,21472.7980765845
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2018-19",8826,1282,11179252.48,8720.16574102964,136516845.24,125337592.76,14200.950913211
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2019-20",8389,1436,19109887.85,13307.7213440111,133042761.76,113932873.91,13581.2223042079
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2020-21",8041,1304,27823759.74,21337.2390644172,136740241.55,108916481.81,13545.1413766944
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2021-22",7869,1256,19426226,15466.7404458599,154961750,135535524,17223.9832253145
"420303060000","NORTH SYRACUSE CSD","2022-23",7875,1276,21045995.29,16493.7267163009,165933314.08,144887318.79,18398.3896876191
"420303060000","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","2023-24",7978,1471,13650522.36,9279.75687287559,190197598.83,176547076.47,22129.2399686638
"420303060000","NORTH SYRACUSE CSD","2024-25",7629,1565,16471026.95,10524.6178594249,203248393.85,186777366.9,24482.5490758946
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2018-19",3419,558,8870509.5,15896.9704301075,68412990.55,59542481.05,17415.1743346008
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2019-20",3410,608,8128404.64,13369.0865789474,68627639.27,60499234.63,17741.7110351906
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2020-21",3359,580,8234030.24,14196.603862069,70173852.11,61939821.87,18439.9588776422
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2021-22",3405,588,8651207,14712.9370748299,73466810,64815603,19035.4193832599
"420401060000","EAST SYRACUSE MINOA CSD","2022-23",3422,625,7674555.1,12279.28816,75249851.77,67575296.67,19747.3105406195
"420401060000","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","2023-24",3415,703,8146537.24,11588.2464295875,88177782.48,80031245.24,23435.2109048316
"420401060000","EAST SYRACUSE MINOA CSD","2024-25",3403,701,8265573.84,11791.1181740371,92871677.82,84606103.98,24862.2109844255
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2018-19",2717,312,4701901.35,15070.1966346154,48045724.94,43343823.59,15952.8242878174
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2019-20",2693,290,5347345.73,18439.1232068966,49587935.83,44240590.1,16427.9948384701
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2020-21",2600,288,5338742.85,18537.3015625,51730397.73,46391654.88,17842.9441846154
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2021-22",2529,282,5491886,19474.7730496454,54443647,48951761,19356.1727955714
"420411060000","JAMESVILLE-DEWITT CSD","2022-23",2511,282,9407196,33358.8510638298,57250266,47843070,19053.3930704898
"420411060000","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","2023-24",2492,307,8379827.57,27295.855276873,65468653.92,57088826.35,22908.8388242376
"420411060000","JAMESVILLE-DEWITT CSD","2024-25",2430,344,10150180.65,29506.3390988372,68794556.95,58644376.3,24133.4881893004
"420501060000","JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT","2018-19",1295,164,1459091.1,8896.89695121951,23782790.78,22323699.68,17238.3781312741
"420501060000","JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT","2019-20",1252,209,1702001.17,8143.54626794258,23372959.89,21670958.72,17309.0724600639
"420501060000","JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT","2020-21",1183,166,2929986.09,17650.5186144578,25270678.32,22340692.23,18884.7778782756
"420501060000","JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT","2021-22",1238,195,1879771,9639.85128205128,25257288,23377517,18883.2932148627
"420501060000","JORDAN-ELBRIDGE CSD","2022-23",1198,194,2103730,10843.9690721649,26772143,24668413,20591.3297161937
"420501060000","JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT","2023-24",1144,252,0,0,29416724.39,29416724.39,25713.9199213287
"420501060000","JORDAN-ELBRIDGE CSD","2024-25",1143,259,0,0,32712713.27,32712713.27,28620.0466054243
"420601040000","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","2018-19",607,57,1486274,26074.9824561404,14567370,13081096,21550.4052718287
"420601040000","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","2019-20",611,51,621183,12180.0588235294,14284333,13663150,22361.9476268412
"420601040000","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","2020-21",595,55,1181189.47,21476.1721818182,14664874.39,13483684.92,22661.6553277311
"420601040000","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","2021-22",637,55,1599233,29076.9636363636,15598502,13999269,21976.874411303
"420601040000","FABIUS-POMPEY CSD","2022-23",630,57,1449338.18,25426.9856140351,16365300.02,14915961.84,23676.1299047619
"420601040000","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","2023-24",644,72,1990566,27646.75,20379919.96,18389353.96,28554.8974534161
"420601040000","FABIUS-POMPEY CSD","2024-25",641,80,2045698.9,25571.23625,21147116.01,19101417.11,29799.4026677067
"420701060000","WESTHILL CENTRAL SCHOOL DISTRICT","2018-19",1735,165,2919748,17695.4424242424,27972139,25052391,14439.418443804
"420701060000","WESTHILL CENTRAL SCHOOL DISTRICT","2019-20",1778,192,4919925.95,25624.6143229167,30589666.08,25669740.13,14437.4241451069
"420701060000","WESTHILL CENTRAL SCHOOL DISTRICT","2020-21",1697,201,5154678.82,25645.1682587065,31064162.27,25909483.45,15267.8158220389
"420701060000","WESTHILL CENTRAL SCHOOL DISTRICT","2021-22",1715,220,5327929,24217.8590909091,32862878,27534949,16055.3638483965
"420701060000","WESTHILL CSD","2022-23",1721,213,5522865.01,25928.9437089202,34846124.51,29323259.5,17038.5005810575
"420701060000","WESTHILL CENTRAL SCHOOL DISTRICT","2023-24",1778,231,5707255.42,24706.7334199134,40131269.01,34424013.59,19361.0875084364
"420701060000","WESTHILL CSD","2024-25",1716,245,6204342,25323.8448979592,42076169,35871827,20904.3280885781
"420702030000","SOLVAY UNION FREE SCHOOL DISTRICT","2018-19",1452,217,3344652,15413.1428571429,27180365,23835713,16415.7803030303
"420702030000","SOLVAY UNION FREE SCHOOL DISTRICT","2019-20",1452,243,3996559,16446.7448559671,27313971.47,23317412.47,16058.8240151515
"420702030000","SOLVAY UNION FREE SCHOOL DISTRICT","2020-21",1397,236,4126498,17485.1610169492,27189704.69,23063206.69,16509.0956979241
"420702030000","SOLVAY UNION FREE SCHOOL DISTRICT","2021-22",1364,221,3396627,15369.3529411765,29688531,26291904,19275.5894428152
"420702030000","SOLVAY UFSD","2022-23",1342,234,3466584,14814.4615384615,32230598.53,28764014.53,21433.691900149
"420702030000","SOLVAY UNION FREE SCHOOL DISTRICT","2023-24",1338,250,5714410.96,22857.64384,38656872.23,32942461.27,24620.6735949178
"420702030000","SOLVAY UFSD","2024-25",1284,218,5656829.53,25948.7593119266,40771802.1,35114972.57,27348.1094781931
"420807040000","LAFAYETTE CENTRAL SCHOOL DISTRICT","2018-19",847,134,1885793.46,14073.0855223881,19828034.11,17942240.65,21183.2829397875
"420807040000","LAFAYETTE CENTRAL SCHOOL DISTRICT","2019-20",827,140,2968631.39,21204.5099285714,20776633.08,17808001.69,21533.254764208
"420807040000","LAFAYETTE CENTRAL SCHOOL DISTRICT","2020-21",796,125,2810952.23,22487.61784,20708813.94,17897861.71,22484.7508919598
"420807040000","LAFAYETTE CENTRAL SCHOOL DISTRICT","2021-22",806,113,1697521,15022.3097345133,22071605,20374084,25278.0198511166
"420807040000","LAFAYETTE CSD","2022-23",783,107,1596759.74,14922.9882242991,23491173.48,21894413.74,27962.2142273308
"420807040000","LAFAYETTE CENTRAL SCHOOL DISTRICT","2023-24",777,123,1643549.68,13362.1925203252,25286826.52,23643276.84,30428.9277220077
"420807040000","LAFAYETTE CSD","2024-25",756,150,1833255,12221.7,26750942,24917687,32959.9034391534
"420901060000","BALDWINSVILLE CENTRAL SCHOOL DISTRICT","2018-19",5482,847,12739912.93,15041.2195159386,87732184.61,74992271.68,13679.7285078439
"420901060000","BALDWINSVILLE CENTRAL SCHOOL DISTRICT","2019-20",5390,775,9203787.41,11875.8547225806,89211867.04,80008079.63,14843.7995602968
"420901060000","BALDWINSVILLE CENTRAL SCHOOL DISTRICT","2020-21",5342,796,7728502.85,9709.17443467337,89504340.47,81775837.62,15308.0939011606
"420901060000","BALDWINSVILLE CENTRAL SCHOOL DISTRICT","2021-22",5354,806,9584564,11891.5186104218,89297979,79713415,14888.5720956294
"420901060000","BALDWINSVILLE CSD","2022-23",5444,788,10121686.9,12844.7803299492,97697587.63,87575900.73,16086.6827204262
"420901060000","BALDWINSVILLE CENTRAL SCHOOL DISTRICT","2023-24",5426,871,10921307.62,12538.8147187141,106321074.19,95399766.57,17581.9695116108
"420901060000","BALDWINSVILLE CSD","2024-25",5400,902,18413556.27,20414.1422062084,126018101.44,107604545.17,19926.7676240741
"421001060000","FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","2018-19",4183,391,8049385,20586.6624040921,16964545,8915160,2131.28376763089
"421001060000","FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","2019-20",4203,399,7078093,17739.5814536341,73748364,66670271,15862.543659291
"421001060000","FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","2020-21",4051,413,6778847,16413.6731234867,76220830,69441983,17141.9360651691
"421001060000","FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","2021-22",4100,447,7044247,15758.9418344519,82288875,75244628,18352.3482926829
"421001060000","FAYETTEVILLE-MANLIUS CSD","2022-23",4121,445,10206283,22935.4674157303,84352269,74145986,17992.2314972094
"421001060000","FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","2023-24",4235,445,10356603,23273.2651685393,96842061,86485458,20421.5957497048
"421001060000","FAYETTEVILLE-MANLIUS CSD","2024-25",4104,443,10268161.99,23178.6952370203,101425194.08,91157032.09,22211.752458577
"421101060000","MARCELLUS CENTRAL SCHOOL DISTRICT","2018-19",1543,194,2811072,14490.0618556701,29831864,27020792,17511.8548282566
"421101060000","MARCELLUS CENTRAL SCHOOL DISTRICT","2019-20",1505,182,3458342,19001.8791208791,29447182,25988840,17268.3322259136
"421101060000","MARCELLUS CENTRAL SCHOOL DISTRICT","2020-21",1441,189,3247526,17182.6772486772,28834187,25586661,17756.1839000694
"421101060000","MARCELLUS CENTRAL SCHOOL DISTRICT","2021-22",1433,174,3097385,17801.0632183908,30996695,27899310,19469.1625959525
"421101060000","MARCELLUS CSD","2022-23",1407,191,3554204,18608.3979057592,32419250,28865046,20515.3134328358
"421101060000","MARCELLUS CENTRAL SCHOOL DISTRICT","2023-24",1397,192,4055601.89,21122.9265104167,36723031.03,32667429.14,23383.9864996421
"421101060000","MARCELLUS CSD","2024-25",1407,211,4376230.73,20740.43,37642361.98,33266131.25,23643.3057924662
"421201040000","ONONDAGA CENTRAL SCHOOL DISTRICT","2018-19",855,123,1039284,8449.46341463415,15647288.9,14608004.9,17085.3858479532
"421201040000","ONONDAGA CENTRAL SCHOOL DISTRICT","2019-20",829,125,1021354.25,8170.834,15767612.23,14746257.98,17788.0072135103
"421201040000","ONONDAGA CENTRAL SCHOOL DISTRICT","2020-21",818,111,1075669.42,9690.71549549549,15556289.23,14480619.81,17702.469205379
"421201040000","ONONDAGA CENTRAL SCHOOL DISTRICT","2021-22",808,110,1335048,12136.8,16857593,15522545,19211.0705445545
"421201040000","ONONDAGA CSD","2022-23",776,115,1369352.16,11907.4100869565,17496914.96,16127562.8,20782.9417525773
"421201040000","ONONDAGA CENTRAL SCHOOL DISTRICT","2023-24",767,116,1462979.2,12611.8896551724,20268450.53,18805471.33,24518.2155541069
"421201040000","ONONDAGA CSD","2024-25",770,97,1409360.95,14529.4943298969,20593737.72,19184376.77,24914.775025974
"421501060000","LIVERPOOL CENTRAL SCHOOL DISTRICT","2018-19",7104,1351,15779675.09,11679.9963656551,128212779.88,112433104.79,15826.7320931869
"421501060000","LIVERPOOL CENTRAL SCHOOL DISTRICT","2019-20",6927,1375,16422729.31,11943.8031345455,125860402.41,109437673.1,15798.7112891584
"421501060000","LIVERPOOL CENTRAL SCHOOL DISTRICT","2020-21",6810,1408,16501391.33,11719.7381605114,129550566.09,113049174.76,16600.4661908957
"421501060000","LIVERPOOL CENTRAL SCHOOL DISTRICT","2021-22",6705,1385,19529214,14100.5155234657,141551800,122022586,18198.7451155854
"421501060000","LIVERPOOL CSD","2022-23",6704,1383,20539270.52,14851.2440491685,153229433.86,132690163.34,19792.6854624105
"421501060000","LIVERPOOL CENTRAL SCHOOL DISTRICT","2023-24",6850,1362,19148596.23,14059.1749118943,167956803,148808206.77,21723.8258058394
"421501060000","LIVERPOOL CSD","2024-25",6627,1339,22519793.21,16818.3668483943,178414579.32,155894786.11,23524.1868281274
"421504020000","LYNCOURT UNION FREE SCHOOL DISTRICT","2018-19",402,71,1757257,24750.0985915493,8303091,6545834,16283.1691542289
"421504020000","LYNCOURT UNION FREE SCHOOL DISTRICT","2019-20",409,87,1747458,20085.724137931,8321701,6574243,16073.9437652812
"421504020000","LYNCOURT UNION FREE SCHOOL DISTRICT","2020-21",391,80,1731593,21644.9125,8578996,6847403,17512.5396419437
"421504020000","LYNCOURT UNION FREE SCHOOL DISTRICT","2021-22",403,84,1546763,18413.8452380952,9731805,8185042,20310.2779156328
"421504020000","LYNCOURT UFSD","2022-23",406,77,1571537,20409.5714285714,10471621,8900084,21921.3891625616
"421504020000","LYNCOURT UNION FREE SCHOOL DISTRICT","2023-24",434,99,1726030.19,17434.6483838384,12246968.5,10520938.31,24241.7933410138
"421504020000","LYNCOURT UFSD","2024-25",430,110,2187793,19889.0272727273,12900341,10712548,24912.9023255814
"421601060000","SKANEATELES CENTRAL SCHOOL DISTRICT","2018-19",1317,101,2094157.69,20734.2345544554,26241169.11,24147011.42,18334.8606074412
"421601060000","SKANEATELES CENTRAL SCHOOL DISTRICT","2019-20",1283,100,1783942.29,17839.4229,24962962.29,23179020,18066.2665627436
"421601060000","SKANEATELES CENTRAL SCHOOL DISTRICT","2020-21",1265,100,2290719,22907.19,26287453,23996734,18969.7501976285
"421601060000","SKANEATELES CENTRAL SCHOOL DISTRICT","2021-22",1240,105,1850463,17623.4571428571,27365557,25515094,20576.6887096774
"421601060000","SKANEATELES CSD","2022-23",1254,108,1912541,17708.712962963,29491435,27578894,21992.7384370016
"421601060000","SKANEATELES CENTRAL SCHOOL DISTRICT","2023-24",1228,115,1957395,17020.8260869565,33294751,31337356,25519.0195439739
"421601060000","SKANEATELES CSD","2024-25",1212,122,2091607,17144.3196721311,34606893,32515286,26827.7937293729
"421800010000","SYRACUSE CITY SCHOOL DISTRICT","2018-19",21273,4022,59784057.63,14864.2609721532,393820036.94,334035979.31,15702.3447238283
"421800010000","SYRACUSE CITY SCHOOL DISTRICT","2019-20",20032,4210,59966628,14243.854631829,381216701,321250073,16036.8446984824
"421800010000","SYRACUSE CITY SCHOOL DISTRICT","2020-21",19099,3814,60158798,15773.1510225485,375612765,315453967,16516.7792554584
"421800010000","SYRACUSE CITY SCHOOL DISTRICT","2021-22",18713,3798,59114922,15564.7503949447,406199271,347084349,18547.7662053118
"421800010000","SYRACUSE CITY SD","2022-23",18320,3734,6570282,1759.58275307981,432986722,426416440,23276.0065502183
"421800010000","SYRACUSE CITY SCHOOL DISTRICT","2023-24",18556,4130,66384916,16073.8295399516,507775649,441390733,23786.9547855141
"421800010000","SYRACUSE CITY SD","2024-25",18589,4152,58580388,14108.9566473988,549100244,490519856,26387.6408628759
"421902040000","TULLY CENTRAL SCHOOL DISTRICT","2018-19",800,108,1546139,14316.1018518519,16500110,14953971,18692.46375
"421902040000","TULLY CENTRAL SCHOOL DISTRICT","2019-20",771,99,1337399,13509.0808080808,15147421,13810022,17911.831387808
"421902040000","TULLY CENTRAL SCHOOL DISTRICT","2020-21",738,81,1035115,12779.1975308642,15937263,14902148,20192.6124661247
"421902040000","TULLY CENTRAL SCHOOL DISTRICT","2021-22",733,74,1366641,18468.1216216216,16714568,15347927,20938.5088676671
"421902040000","TULLY CSD","2022-23",743,78,1402960,17986.6666666667,17618542,16215582,21824.4710632571
"421902040000","TULLY CENTRAL SCHOOL DISTRICT","2023-24",740,90,2283001,25366.6777777778,20270817,17987816,24307.8594594595
