"REPORT_YEAR","DISTRICT_CD","DISTRICT_NAME","NONPUB_BEDS","NONPUB_NAME","N_DRT_PK","N_DRT_K_6","N_DRT_7_12","91_240_N_DRT_K12"
"2020-21","431701","VICTOR","260101996451","HARLEY SCHOOL (THE)",1,9,8,17
"2020-21","431701","VICTOR","260801166610","BISHOP KEARNEY HIGH SCHOOL",0,0,2,2
"2020-21","431701","VICTOR","260901808131","LIMA CHRISTIAN SCHOOL",0,2,1,3
"2020-21","431701","VICTOR","261201166604","OUR LADY OF MERCY HIGH SCHOOL",0,0,21,21
"2020-21","431701","VICTOR","261201809352","CHARLES FINNEY SCHOOL (THE)",1,2,2,4
"2020-21","431701","VICTOR","261313995996","ST JOHN BOSCO SCHOOL",0,2,3,5
"2020-21","431701","VICTOR","261401167057","ST LOUIS SCHOOL",2,14,0,14
"2020-21","431701","VICTOR","261401168384","TRINITY MONTESSORI SCHOOL",1,3,0,3
"2020-21","431701","VICTOR","261401997038","ALLENDALE COLUMBIA SCHOOL",0,4,9,13
"2020-21","431701","VICTOR","261600167041","AQUINAS INST OF ROCHESTER",0,0,2,2
"2020-21","431701","VICTOR","261901807039","ROCHESTER CHRISTIAN SCHOOL",0,1,0,1
"2020-21","431701","VICTOR","430300166197","ST MARY'S SCHOOL",0,6,1,7
"2020-21","431701","VICTOR","430300996311","CANANDAIGUA MONTESSORI SCHOOL",2,2,0,2
"2020-21","431701","VICTOR","430300999233","CALVARY CHAPEL ACADEMY",0,8,2,10
"2020-21","440102","WASHINGTONVILLE","051901425832","UNION SPRINGS ACADEMY",0,0,2,2
"2020-21","440102","WASHINGTONVILLE","130200996177","HUDSON HILLS ACADEMY-BEACON CAMPUS",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","130801999463","RIDGE SCHOOL (THE)",0,0,1,1
"2020-21","440102","WASHINGTONVILLE","131601145065","OUR LADY OF LOURDES HIGH SCHOOL",0,0,4,4
"2020-21","440102","WASHINGTONVILLE","132101145062","ST MARY SCHOOL",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","321100805715","CITY OF FAITH CHRISTIAN SCHOOL",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","440301997129","STORM KING SCHOOL",0,0,4,4
"2020-21","440102","WASHINGTONVILLE","440401759101","AEF CHAPEL FIELD SCHOOL",0,7,6,13
"2020-21","440102","WASHINGTONVILLE","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,37,37
"2020-21","440102","WASHINGTONVILLE","440601145074","ST JOHN'S SCHOOL",0,19,2,21
"2020-21","440102","WASHINGTONVILLE","441201148378","THEVENET MONTESSORI SCHOOL",2,10,0,10
"2020-21","440102","WASHINGTONVILLE","441201226324","CONGREGATION NESHOMAH",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","441201226402","SHERI TORAH GOLDBERGER",0,69,29,98
"2020-21","440102","WASHINGTONVILLE","441201226531","SHERI TORAH LIZENSK",0,0,4,4
"2020-21","440102","WASHINGTONVILLE","441201229930","SHERI TORAH LARKIN",58,117,25,142
"2020-21","440102","WASHINGTONVILLE","441201319543","ST PAUL CHRISTIAN EDUC CENTER",14,3,0,3
"2020-21","440102","WASHINGTONVILLE","441202226232","UTA OF KIRYAS JOEL - GOLDBERGER BOYS",3,28,16,44
"2020-21","440102","WASHINGTONVILLE","441202226254","UTA OF KIRYAS JOEL - TALMUD TORAH",0,18,0,18
"2020-21","440102","WASHINGTONVILLE","441202226255","UTA OF KIRYAS JOEL - BAIS RACHEL",13,85,31,116
"2020-21","440102","WASHINGTONVILLE","441202226256","UTA OF KIRYAS JOEL - MARKOWITZ GIRLS",3,3,0,3
"2020-21","440102","WASHINGTONVILLE","441202226257","UTA OF KIRYAS JOEL - MARKOWITZ BOYS",8,24,0,24
"2020-21","440102","WASHINGTONVILLE","441202226258","UTA OF KIRYAS JOEL - ATZEI CHAIM",0,6,3,9
"2020-21","440102","WASHINGTONVILLE","441202226259","UTA OF KIRYAS JOEL - WP",2,34,0,34
"2020-21","440102","WASHINGTONVILLE","441202226261","UTA OF KIRYAS JOEL - PARADISE",0,13,19,32
"2020-21","440102","WASHINGTONVILLE","441202226265","UTA OF KIRYAS JOEL - KOZNITS",0,20,0,20
"2020-21","440102","WASHINGTONVILLE","441202226269","UTA OF KIRYAS JOEL - MB",0,0,6,6
"2020-21","440102","WASHINGTONVILLE","441202226454","UTA OF KIRYAS JOEL - DIVREI CHAIM",0,0,2,2
"2020-21","440102","WASHINGTONVILLE","441202226467","SHERI TORAH FOREST",0,33,0,33
"2020-21","440102","WASHINGTONVILLE","441301147141","MOST PRECIOUS BLOOD SCHOOL",0,8,1,9
"2020-21","440102","WASHINGTONVILLE","441301808513","HARMONY CHRISTIAN SCHOOL",0,2,1,3
"2020-21","440102","WASHINGTONVILLE","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,9,1,10
"2020-21","440102","WASHINGTONVILLE","441903997088","TUXEDO PARK SCHOOL",0,4,1,5
"2020-21","440102","WASHINGTONVILLE","442101145089","ST STEPHEN & ST EDWARD SCHOOL",14,6,0,6
"2020-21","440102","WASHINGTONVILLE","500101145198","ALBERTUS MAGNUS HIGH SCHOOL",0,0,1,1
"2020-21","440102","WASHINGTONVILLE","500402226163","BNOS DERECH YISROEL OF MONSEY",0,2,2,4
"2020-21","440102","WASHINGTONVILLE","591401229947","TALMUD TORAH IMREI BURECH",0,2,1,3
"2020-21","440102","WASHINGTONVILLE","591401229948","BAIS YISROEL SCHOOL",0,2,1,3
"2020-21","440102","WASHINGTONVILLE","621001996083","HUDSON HILLS ACADEMY",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","621101999524","MOUNTAIN LAUREL WALDORF SCHOOL",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","660401145189","TRANSFIGURATION SCHOOL",0,2,0,2
"2020-21","440102","WASHINGTONVILLE","662101147146","JOHN F KENNEDY CATHOLIC HIGH SCHOOL",0,0,1,1
"2020-21","440102","WASHINGTONVILLE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,1,0,1
"2020-21","440102","WASHINGTONVILLE","662402228667","YESHIVA FARM SETTLEMENT",0,0,2,2
"2020-21","440201","CHESTER","131201516740","TRINITY PAWLING SCHOOL",0,0,1,1
"2020-21","440201","CHESTER","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,22,22
"2020-21","440201","CHESTER","440601145074","ST JOHN'S SCHOOL",0,8,6,14
"2020-21","440201","CHESTER","441000145081","OUR LADY OF MT CARMEL SCHOOL",0,0,1,1
"2020-21","440201","CHESTER","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",0,2,0,2
"2020-21","440201","CHESTER","441201148378","THEVENET MONTESSORI SCHOOL",0,1,0,1
"2020-21","440201","CHESTER","441201226402","SHERI TORAH GOLDBERGER",0,1,0,1
"2020-21","440201","CHESTER","441201229930","SHERI TORAH LARKIN",0,1,0,1
"2020-21","440201","CHESTER","441301808513","HARMONY CHRISTIAN SCHOOL",2,1,2,3
"2020-21","440201","CHESTER","442101145089","ST STEPHEN & ST EDWARD SCHOOL",1,4,6,10
"2020-21","440201","CHESTER","580201996687","STONY BROOK SCHOOL (THE)",0,0,1,1
"2020-21","440301","CORNWALL","131201516740","TRINITY PAWLING SCHOOL",0,0,1,1
"2020-21","440301","CORNWALL","131601145065","OUR LADY OF LOURDES HIGH SCHOOL",0,0,2,2
"2020-21","440301","CORNWALL","131602808641","FAITH CHRISTIAN ACADEMY",0,0,2,2
"2020-21","440301","CORNWALL","132101145062","ST MARY SCHOOL",0,1,0,1
"2020-21","440301","CORNWALL","310200997733","DALTON SCHOOL (THE)",0,0,1,1
"2020-21","440301","CORNWALL","320700145305","IMMACULATE CONCEPTION SCHOOL",1,0,0,0
"2020-21","440301","CORNWALL","440301996660","NEW YORK MILITARY ACADEMY",0,0,3,3
"2020-21","440301","CORNWALL","440301997129","STORM KING SCHOOL",0,0,16,16
"2020-21","440301","CORNWALL","440401759101","AEF CHAPEL FIELD SCHOOL",0,0,4,4
"2020-21","440301","CORNWALL","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,4,4
"2020-21","440301","CORNWALL","440601145074","ST JOHN'S SCHOOL",0,1,1,2
"2020-21","440301","CORNWALL","441201148378","THEVENET MONTESSORI SCHOOL",1,7,0,7
"2020-21","440301","CORNWALL","441201319543","ST PAUL CHRISTIAN EDUC CENTER",5,1,0,1
"2020-21","440301","CORNWALL","441301147141","MOST PRECIOUS BLOOD SCHOOL",0,1,1,2
"2020-21","440301","CORNWALL","441301805702","FOX HILL SCHOOL",0,0,1,1
"2020-21","440301","CORNWALL","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,12,2,14
"2020-21","440301","CORNWALL","441600996518","BLOOMING GROVE ACADEMY - 2",0,0,2,2
"2020-21","440301","CORNWALL","441903997088","TUXEDO PARK SCHOOL",0,2,0,2
"2020-21","440301","CORNWALL","480401996170","MANITOU SCHOOL (THE)",0,5,0,5
"2020-21","440301","CORNWALL","500308145046","ST MARGARET SCHOOL",0,1,0,1
"2020-21","440301","CORNWALL","621001996083","HUDSON HILLS ACADEMY",0,1,2,3
"2020-21","440301","CORNWALL","660101996492","HARVEY SCHOOL (THE)",0,0,1,1
"2020-21","440301","CORNWALL","662200145185","ARCHBISHOP STEPINAC HIGH SCHOOL",0,0,1,1
"2020-21","440401","PINE BUSH","131602606741","OAKWOOD FRIENDS SCHOOL",0,0,2,2
"2020-21","440401","PINE BUSH","440102996173","BIRCH SCHOOL (THE)",0,0,2,2
"2020-21","440401","PINE BUSH","440301996660","NEW YORK MILITARY ACADEMY",0,0,1,1
"2020-21","440401","PINE BUSH","440401226287","MOSDOS SATMAR OF BLOOMINGBURG",0,393,40,433
"2020-21","440401","PINE BUSH","440401759101","AEF CHAPEL FIELD SCHOOL",3,40,32,72
"2020-21","440401","PINE BUSH","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,23,23
"2020-21","440401","PINE BUSH","440601145074","ST JOHN'S SCHOOL",0,10,8,18
"2020-21","440401","PINE BUSH","441000145081","OUR LADY OF MT CARMEL SCHOOL",1,12,2,14
"2020-21","440401","PINE BUSH","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",2,13,3,16
"2020-21","440401","PINE BUSH","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",6,0,0,0
"2020-21","440401","PINE BUSH","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",4,1,0,1
"2020-21","440401","PINE BUSH","441201226402","SHERI TORAH GOLDBERGER",0,1,31,32
"2020-21","440401","PINE BUSH","441201226531","SHERI TORAH LIZENSK",0,0,6,6
"2020-21","440401","PINE BUSH","441201229930","SHERI TORAH LARKIN",2,3,10,13
"2020-21","440401","PINE BUSH","441202226232","UTA OF KIRYAS JOEL - GOLDBERGER BOYS",1,0,0,0
"2020-21","440401","PINE BUSH","441202226255","UTA OF KIRYAS JOEL - BAIS RACHEL",0,0,1,1
"2020-21","440401","PINE BUSH","441202226261","UTA OF KIRYAS JOEL - PARADISE",0,0,2,2
"2020-21","440401","PINE BUSH","441301147141","MOST PRECIOUS BLOOD SCHOOL",2,11,1,12
"2020-21","440401","PINE BUSH","441301808513","HARMONY CHRISTIAN SCHOOL",3,18,9,27
"2020-21","440401","PINE BUSH","441301996070","MONTGOMERY MONTESSORI SCHOOL",3,6,0,6
"2020-21","440401","PINE BUSH","480401996170","MANITOU SCHOOL (THE)",1,0,0,0
"2020-21","440401","PINE BUSH","500402226151","CONG KHAL YEREIM YESH BAIS HILLEL",0,0,1,1
"2020-21","440401","PINE BUSH","590801998923","HOMESTEAD SCHOOL INC",0,1,1,2
"2020-21","440401","PINE BUSH","662101147146","JOHN F KENNEDY CATHOLIC HIGH SCHOOL",0,0,1,1
"2020-21","440401","PINE BUSH","662402228667","YESHIVA FARM SETTLEMENT",0,0,3,3
"2020-21","440601","GOSHEN","131601145055","HOLY TRINITY SCHOOL",0,2,0,2
"2020-21","440601","GOSHEN","440102996173","BIRCH SCHOOL (THE)",0,0,2,2
"2020-21","440601","GOSHEN","440301997129","STORM KING SCHOOL",0,0,3,3
"2020-21","440601","GOSHEN","440401759101","AEF CHAPEL FIELD SCHOOL",0,4,2,6
"2020-21","440601","GOSHEN","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,34,34
"2020-21","440601","GOSHEN","440601145074","ST JOHN'S SCHOOL",0,21,12,33
"2020-21","440601","GOSHEN","441000145081","OUR LADY OF MT CARMEL SCHOOL",0,2,1,3
"2020-21","440601","GOSHEN","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",0,1,0,1
"2020-21","440601","GOSHEN","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",2,0,0,0
"2020-21","440601","GOSHEN","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",2,2,0,2
"2020-21","440601","GOSHEN","441201148378","THEVENET MONTESSORI SCHOOL",0,3,0,3
"2020-21","440601","GOSHEN","441201319543","ST PAUL CHRISTIAN EDUC CENTER",2,1,0,1
"2020-21","440601","GOSHEN","441301808513","HARMONY CHRISTIAN SCHOOL",0,2,0,2
"2020-21","440601","GOSHEN","441600996436","BLOOMING GROVE ACADEMY",0,2,0,2
"2020-21","440601","GOSHEN","441600996518","BLOOMING GROVE ACADEMY - 2",0,0,1,1
"2020-21","440601","GOSHEN","441903997088","TUXEDO PARK SCHOOL",1,10,4,14
"2020-21","440601","GOSHEN","442101145089","ST STEPHEN & ST EDWARD SCHOOL",1,5,0,5
"2020-21","440601","GOSHEN","500308145046","ST MARGARET SCHOOL",0,1,0,1
"2020-21","440601","GOSHEN","500402226341","CHEDER CHABAD OF MONSEY",1,2,0,2
"2020-21","440601","GOSHEN","500402229918","CHEDER CHABAD OF MONSEY",0,2,1,3
"2020-21","440601","GOSHEN","590801998923","HOMESTEAD SCHOOL INC",2,1,0,1
"2020-21","440601","GOSHEN","621101999524","MOUNTAIN LAUREL WALDORF SCHOOL",1,0,0,0
"2020-21","440901","HIGHLAND FALLS","310300996756","COLLEGIATE SCHOOL",0,0,1,1
"2020-21","440901","HIGHLAND FALLS","321100145253","ST CLARE SCHOOL",0,1,0,1
"2020-21","440901","HIGHLAND FALLS","440102996173","BIRCH SCHOOL (THE)",0,0,1,1
"2020-21","440901","HIGHLAND FALLS","440301997129","STORM KING SCHOOL",0,0,2,2
"2020-21","440901","HIGHLAND FALLS","440601145074","ST JOHN'S SCHOOL",0,1,1,2
"2020-21","440901","HIGHLAND FALLS","440901996121","WEST POINT MIDDLE SCHOOL",0,66,127,193
"2020-21","440901","HIGHLAND FALLS","441201148378","THEVENET MONTESSORI SCHOOL",1,0,0,0
"2020-21","440901","HIGHLAND FALLS","441600996436","BLOOMING GROVE ACADEMY",0,2,0,2
"2020-21","440901","HIGHLAND FALLS","480401996170","MANITOU SCHOOL (THE)",1,0,0,0
"2020-21","440901","HIGHLAND FALLS","500101145198","ALBERTUS MAGNUS HIGH SCHOOL",0,0,1,1
"2020-21","440901","HIGHLAND FALLS","500201145043","ST GREGORY BARBARIGO SCHOOL",0,3,2,5
"2020-21","440901","HIGHLAND FALLS","500402226478","A H SCHREIBER HEBREW ACAD OF ROCKLAN",0,0,1,1
"2020-21","441000","MIDDLETOWN","051901425832","UNION SPRINGS ACADEMY",0,0,1,1
"2020-21","441000","MIDDLETOWN","131201994052","DUANE LAKE ACADEMY",0,0,1,1
"2020-21","441000","MIDDLETOWN","310200996364","IDEAL SCHOOL OF MANHATTAN - UPPER",0,0,1,1
"2020-21","441000","MIDDLETOWN","310200996469","DALTON SCHOOL (THE)",0,1,0,1
"2020-21","441000","MIDDLETOWN","310300515340","HARLEM ACADEMY",0,1,0,1
"2020-21","441000","MIDDLETOWN","310300996728","BANK STREET COLLEGE OF EDUCATION",1,0,1,1
"2020-21","441000","MIDDLETOWN","310300999404","DWIGHT SCHOOL (THE)",2,0,0,0
"2020-21","441000","MIDDLETOWN","310400145294","MT CARMEL-HOLY ROSARY SCHOOL",0,1,0,1
"2020-21","441000","MIDDLETOWN","310600809016","MANHATTAN CHRISTIAN ACADEMY",0,0,1,1
"2020-21","441000","MIDDLETOWN","321100145436","CARDINAL SPELLMAN HIGH SCHOOL",0,0,1,1
"2020-21","441000","MIDDLETOWN","440102996173","BIRCH SCHOOL (THE)",0,1,0,1
"2020-21","441000","MIDDLETOWN","440301997129","STORM KING SCHOOL",0,0,1,1
"2020-21","441000","MIDDLETOWN","440401759101","AEF CHAPEL FIELD SCHOOL",0,8,8,16
"2020-21","441000","MIDDLETOWN","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,25,25
"2020-21","441000","MIDDLETOWN","440601145074","ST JOHN'S SCHOOL",0,13,2,15
"2020-21","441000","MIDDLETOWN","441000145081","OUR LADY OF MT CARMEL SCHOOL",11,57,12,69
"2020-21","441000","MIDDLETOWN","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",0,18,8,26
"2020-21","441000","MIDDLETOWN","441000996234","FEI TIAN ACADEMY OF THE ARTS-SITE 2",0,0,8,8
"2020-21","441000","MIDDLETOWN","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",26,1,0,1
"2020-21","441000","MIDDLETOWN","441000996480","NORTHERN ACADEMY OF THE ARTS",0,7,24,31
"2020-21","441000","MIDDLETOWN","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",54,17,0,17
"2020-21","441000","MIDDLETOWN","441301808513","HARMONY CHRISTIAN SCHOOL",5,32,14,46
"2020-21","441000","MIDDLETOWN","441301996070","MONTGOMERY MONTESSORI SCHOOL",0,4,0,4
"2020-21","441000","MIDDLETOWN","441600996436","BLOOMING GROVE ACADEMY",0,1,0,1
"2020-21","441000","MIDDLETOWN","441800995574","FEI TIAN ACADEMY OF THE ARTS",0,0,2,2
"2020-21","441000","MIDDLETOWN","441903997088","TUXEDO PARK SCHOOL",0,3,2,5
"2020-21","441000","MIDDLETOWN","442101145089","ST STEPHEN & ST EDWARD SCHOOL",0,1,0,1
"2020-21","441000","MIDDLETOWN","442101808644","CEDARWOOD CHRISTIAN SCHOOL",0,0,3,3
"2020-21","441000","MIDDLETOWN","661100145129","IONA PREP SCHOOL",0,0,3,3
"2020-21","441000","MIDDLETOWN","662101147146","JOHN F KENNEDY CATHOLIC HIGH SCHOOL",0,0,3,3
"2020-21","441000","MIDDLETOWN","662200145185","ARCHBISHOP STEPINAC HIGH SCHOOL",0,0,2,2
"2020-21","441101","MINISINK VALLEY","321100145359","MT ST MICHAEL ACADEMY",0,0,1,1
"2020-21","441101","MINISINK VALLEY","440301997129","STORM KING SCHOOL",0,0,1,1
"2020-21","441101","MINISINK VALLEY","440401759101","AEF CHAPEL FIELD SCHOOL",0,2,2,4
"2020-21","441101","MINISINK VALLEY","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,24,24
"2020-21","441101","MINISINK VALLEY","440601145074","ST JOHN'S SCHOOL",0,5,0,5
"2020-21","441101","MINISINK VALLEY","441000145081","OUR LADY OF MT CARMEL SCHOOL",1,26,2,28
"2020-21","441101","MINISINK VALLEY","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",1,5,0,5
"2020-21","441101","MINISINK VALLEY","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",4,0,0,0
"2020-21","441101","MINISINK VALLEY","441000996480","NORTHERN ACADEMY OF THE ARTS",0,3,10,13
"2020-21","441101","MINISINK VALLEY","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",3,2,0,2
"2020-21","441101","MINISINK VALLEY","441201148378","THEVENET MONTESSORI SCHOOL",0,2,0,2
"2020-21","441101","MINISINK VALLEY","441301808513","HARMONY CHRISTIAN SCHOOL",1,3,2,5
"2020-21","441101","MINISINK VALLEY","441800995574","FEI TIAN ACADEMY OF THE ARTS",0,1,40,41
"2020-21","441101","MINISINK VALLEY","441903997088","TUXEDO PARK SCHOOL",1,1,0,1
"2020-21","441101","MINISINK VALLEY","442101145089","ST STEPHEN & ST EDWARD SCHOOL",0,11,1,12
"2020-21","441101","MINISINK VALLEY","590801998923","HOMESTEAD SCHOOL INC",0,1,0,1
"2020-21","441201","MONROE WOODBURY","131101996465","MILLBROOK SCHOOL",0,0,1,1
"2020-21","441201","MONROE WOODBURY","131602808641","FAITH CHRISTIAN ACADEMY",0,0,2,2
"2020-21","441201","MONROE WOODBURY","310200145281","GUARDIAN ANGEL SCHOOL",0,2,0,2
"2020-21","441201","MONROE WOODBURY","310200996830","SPENCE SCHOOL",0,0,1,1
"2020-21","441201","MONROE WOODBURY","310200996836","U N INTERNATIONAL SCHOOL",0,0,1,1
"2020-21","441201","MONROE WOODBURY","321000145270","FORDHAM PREPARATORY SCHOOL",0,0,1,1
"2020-21","441201","MONROE WOODBURY","332200226423","YESHIVA BAIS CHAYA ESTHER",0,0,1,1
"2020-21","441201","MONROE WOODBURY","440102996173","BIRCH SCHOOL (THE)",0,0,2,2
"2020-21","441201","MONROE WOODBURY","440301997129","STORM KING SCHOOL",0,0,3,3
"2020-21","441201","MONROE WOODBURY","440601145071","JOHN S BURKE CATHOLIC HIGH SCHOOL",0,0,36,36
"2020-21","441201","MONROE WOODBURY","440601145074","ST JOHN'S SCHOOL",0,9,5,14
"2020-21","441201","MONROE WOODBURY","441000145081","OUR LADY OF MT CARMEL SCHOOL",0,1,0,1
"2020-21","441201","MONROE WOODBURY","441000445847","MIDDLETOWN SDA CHURCH SCHOOL",0,2,0,2
"2020-21","441201","MONROE WOODBURY","441000996477","ARC GREATER HUDSON VALLEY -MT HOPE",1,0,0,0
"2020-21","441201","MONROE WOODBURY","441000996480","NORTHERN ACADEMY OF THE ARTS",0,0,1,1
"2020-21","441201","MONROE WOODBURY","441000999534","NEW BEGINNINGS MONTESSORI SCHOOL",1,0,0,0
"2020-21","441201","MONROE WOODBURY","441201148378","THEVENET MONTESSORI SCHOOL",13,24,0,24
"2020-21","441201","MONROE WOODBURY","441201226324","CONGREGATION NESHOMAH",0,1,0,1
"2020-21","441201","MONROE WOODBURY","441201226402","SHERI TORAH GOLDBERGER",0,113,70,183
"2020-21","441201","MONROE WOODBURY","441201226419","CONGREGATION BNEI YOEL SCHOOL #156",0,93,51,144
"2020-21","441201","MONROE WOODBURY","441201226437","CONGREGATION BNEI YOEL SCHOOL #22",0,39,0,39
"2020-21","441201","MONROE WOODBURY","441201226531","SHERI TORAH LIZENSK",0,0,11,11
"2020-21","441201","MONROE WOODBURY","441201229273","CONGREGATION BNEI YOEL SCHOOL #38",0,46,31,77
"2020-21","441201","MONROE WOODBURY","441201229930","SHERI TORAH LARKIN",83,165,60,225
"2020-21","441201","MONROE WOODBURY","441201319543","ST PAUL CHRISTIAN EDUC CENTER",62,8,0,8
"2020-21","441201","MONROE WOODBURY","441202226232","UTA OF KIRYAS JOEL - GOLDBERGER BOYS",11,59,35,94
"2020-21","441201","MONROE WOODBURY","441202226254","UTA OF KIRYAS JOEL - TALMUD TORAH",0,48,0,48
"2020-21","441201","MONROE WOODBURY","441202226255","UTA OF KIRYAS JOEL - BAIS RACHEL",14,151,40,191
"2020-21","441201","MONROE WOODBURY","441202226256","UTA OF KIRYAS JOEL - MARKOWITZ GIRLS",8,2,0,2
"2020-21","441201","MONROE WOODBURY","441202226257","UTA OF KIRYAS JOEL - MARKOWITZ BOYS",24,36,0,36
"2020-21","441201","MONROE WOODBURY","441202226258","UTA OF KIRYAS JOEL - ATZEI CHAIM",0,7,10,17
"2020-21","441201","MONROE WOODBURY","441202226259","UTA OF KIRYAS JOEL - WP",10,61,0,61
"2020-21","441201","MONROE WOODBURY","441202226260","UTA OF KIRYAS JOEL - YISMACH MOSHE",0,0,6,6
"2020-21","441201","MONROE WOODBURY","441202226261","UTA OF KIRYAS JOEL - PARADISE",0,30,58,88
"2020-21","441201","MONROE WOODBURY","441202226265","UTA OF KIRYAS JOEL - KOZNITS",0,19,0,19
"2020-21","441201","MONROE WOODBURY","441202226269","UTA OF KIRYAS JOEL - MB",0,0,6,6
"2020-21","441201","MONROE WOODBURY","441202226454","UTA OF KIRYAS JOEL - DIVREI CHAIM",0,0,9,9
"2020-21","441201","MONROE WOODBURY","441202226467","SHERI TORAH FOREST",0,51,0,51
"2020-21","441201","MONROE WOODBURY","441301808513","HARMONY CHRISTIAN SCHOOL",0,1,1,2
"2020-21","441201","MONROE WOODBURY","441600996436","BLOOMING GROVE ACADEMY",0,1,0,1
"2020-21","441201","MONROE WOODBURY","441600996518","BLOOMING GROVE ACADEMY - 2",0,1,1,2
"2020-21","441201","MONROE WOODBURY","441800995574","FEI TIAN ACADEMY OF THE ARTS",0,0,1,1
"2020-21","441201","MONROE WOODBURY","441903997088","TUXEDO PARK SCHOOL",0,19,3,22
"2020-21","441201","MONROE WOODBURY","442101145089","ST STEPHEN & ST EDWARD SCHOOL",2,26,10,36
"2020-21","441201","MONROE WOODBURY","500101145198","ALBERTUS MAGNUS HIGH SCHOOL",0,0,4,4
"2020-21","441201","MONROE WOODBURY","500101229658","HEBREW ACADEMY-OHR MENACHEM CHABAD",0,2,0,2
"2020-21","441201","MONROE WOODBURY","500402225708","MONSEY BEIS CHAYA MUSHKA-HIGH SCHOOL",0,0,3,3
"2020-21","441201","MONROE WOODBURY","500402225751","IMREI SHUFER",1,10,3,13
"2020-21","441201","MONROE WOODBURY","500402226163","BNOS DERECH YISROEL OF MONSEY",0,3,5,8
"2020-21","441201","MONROE WOODBURY","500402226307","CONGREGATION DIVREI CHAIM",0,0,1,1
"2020-21","441201","MONROE WOODBURY","500402226341","CHEDER CHABAD OF MONSEY",0,1,1,2
"2020-21","441201","MONROE WOODBURY","500402226510","YESHIVA DARKEI EMUNAH 2",0,1,0,1
"2020-21","441201","MONROE WOODBURY","500402229080","YESHIVA BETH MIKROH",0,1,0,1
"2020-21","441201","MONROE WOODBURY","500402229085","BAS MIKROH",0,1,0,1
"2020-21","441201","MONROE WOODBURY","500402229918","CHEDER CHABAD OF MONSEY",0,1,0,1
"2020-21","441201","MONROE WOODBURY","500402995550","YESHIVA DARKEI EMUNAH",0,3,1,4
"2020-21","441201","MONROE WOODBURY","591401226474","HEBREW DAY SCHOOL OF SULLIVAN & ULST",0,1,0,1
"2020-21","441201","MONROE WOODBURY","660403997116","MASTERS SCHOOL (THE)",0,0,2,2
"2020-21","441201","MONROE WOODBURY","662200996242","WINDWARD SCHOOL (THE) - MS CAMPUS",0,1,1,2
"2020-21","441201","MONROE WOODBURY","662402228667","YESHIVA FARM SETTLEMENT",0,0,7,7
"2020-21","441202","KIRYAS JOEL","331400226020","DARKEI TSHIVO OF DINOV",0,0,19,19
"2020-21","441202","KIRYAS JOEL","331400227203","BETH RACHEL SCHOOL FOR GIRLS",0,2,0,2
"2020-21","441202","KIRYAS JOEL","332000226218","CONG TALMIDEI MESIVTA TIFERES SHMIEL",0,0,1,1
"2020-21","441202","KIRYAS JOEL","332000226500","HADRAN ACADEMY",0,0,2,2
"2020-21","441202","KIRYAS JOEL","332000229420","YESHIVA TIFERES SHMIEL",0,0,1,1
"2020-21","441202","KIRYAS JOEL","342700226439","CONGREGATION YMH",0,0,1,1
"2020-21","441202","KIRYAS JOEL","441201226324","CONGREGATION NESHOMAH",3,10,0,10
"2020-21","441202","KIRYAS JOEL","441201226402","SHERI TORAH GOLDBERGER",0,628,431,1059
"2020-21","441202","KIRYAS JOEL","441201226419","CONGREGATION BNEI YOEL SCHOOL #156",0,561,303,864
"2020-21","441202","KIRYAS JOEL","441201226437","CONGREGATION BNEI YOEL SCHOOL #22",0,296,0,296
"2020-21","441202","KIRYAS JOEL","441201226531","SHERI TORAH LIZENSK",0,0,76,76
