"ENTITY_CD","ENTITY_NAME","YEAR","PK12_Enrollment","SWD_Enrollment","Special_Education_Expenditures","Special_Education_Expenditures_PerSWD","Total_Expenditures","General_Education_Expenditures","General_Education_Expenditures_PerPupil","Special_Education_Expenditures_PerPupil"
"480102060000","CARMEL CSD",2021,3816,630,16820903,26699.846031746,111538853,94717950,24821.2657232704,4407.99344863732
"480102060000","CARMEL CSD",2022,3788,648,16677328,25736.6172839506,115047155,98369827,25968.8033262936,4402.67370644139
"480102060000","CARMEL CSD",2023,3740,649,16667542,25681.8828967643,117799630,101132088,27040.6652406417,4456.56203208556
"480102060000","CARMEL CSD",2024,3681,650,20201776.65,31079.6563846154,131021936.39,110820159.74,30105.992866069,5488.12188264059
"480102060000","CARMEL CSD",2025,3651,686,13994322.19,20399.886574344,125345677.12,111351354.93,30498.8646754314,3833.01073404547
"480401040000","HALDANE CSD",2019,814,96,3350755,34903.6979166667,20555718,17204963,21136.3181818182,4116.40663390663
"480401040000","HALDANE CSD",2020,796,101,3353053,33198.5445544554,20661991,17308938,21744.8969849246,4212.37814070352
"480401040000","HALDANE CSD",2021,788,100,3007756,30077.56,21199470.65,18191714.65,23085.9322969543,3816.94923857868
"480401040000","HALDANE CSD",2022,777,93,3181462,34209.2688172043,22157716,18976254,24422.4633204633,4094.54568854569
"480401040000","HALDANE CSD",2023,803,98,3398500,34678.5714285714,23494970,20096470,25026.7372353674,4232.25404732254
"480401040000","HALDANE CSD",2024,785,102,3625534.15,35544.4524509804,25898575.61,22273041.46,28373.3012229299,4618.51484076433
"480401040000","HALDANE CSD",2025,774,88,3941650.85,44791.4869318182,27363081.93,23421431.08,30260.246873385,5092.57215762274
"480404020000","GARRISON UFSD ",2019,219,36,3000332.02,83342.5561111111,7308216.29,4307884.27,19670.7044292237,13700.1462100457
"480404020000","GARRISON UFSD ",2020,207,35,1018984.15,29113.8328571429,7560569.32,6541585.17,31601.8607246377,4922.62874396135
"480404020000","GARRISON UFSD ",2021,197,32,858804.05,26837.6265625,8233666.75,7374862.7,37435.8512690355,4359.4114213198
"480404020000","GARRISON UFSD ",2022,214,28,1396476,49874.1428571429,7868841,6472365,30244.6962616822,6525.58878504673
"480404020000","GARRISON UFSD",2023,225,26,691642.5,26601.6346153846,7688570.77,6996928.27,31097.4589777778,3073.96666666667
"480404020000","GARRISON UFSD ",2024,215,30,1762664,58755.4666666667,8935678.5,7173014.5,33362.8581395349,8198.43720930232
"480404020000","GARRISON UFSD",2025,208,39,1549443.48,39729.32,9680097.06,8130653.58,39089.6806730769,7449.2475
"480503040000","PUTNAM VALLEY CSD",2019,1634,235,4825042.86,20532.0972765957,43623551.35,38798508.49,23744.4972399021,2952.90260709914
"480503040000","PUTNAM VALLEY CSD",2020,1598,207,6141146.6,29667.3748792271,42854633.28,36713486.68,22974.6474843554,3843.02040050063
"480503040000","PUTNAM VALLEY CSD",2021,1616,212,5676400.01,26775.471745283,41880585.95,36204185.94,22403.5804084158,3512.62376856436
"480503040000","PUTNAM VALLEY CSD",2022,1566,208,4275501,20555.2932692308,42977128,38701627,24713.6826309068,2730.20498084291
"480503040000","PUTNAM VALLEY CSD",2023,1544,218,4120120.83,18899.6368348624,45592319.77,41472198.94,26860.2324740933,2668.47204015544
"480503040000","PUTNAM VALLEY CSD",2024,1509,200,5190364.87,25951.82435,49309886.98,44119522.11,29237.5892047714,3439.60561298873
"480503040000","PUTNAM VALLEY CSD",2025,1507,207,5505159.44,26594.9731400966,52000784.22,46495624.78,30853.1020437956,3653.05868613139
"480601060000","BREWSTER CSD",2019,3001,420,15462874,36816.3666666667,79664403,64201529,21393.3785404865,5152.57380873042
"480601060000","BREWSTER CSD",2020,3066,438,14453607,32999.102739726,80549324,66095717,21557.6376386171,4714.15753424658
"480601060000","BREWSTER CSD",2022,2968,417,13884168,33295.3669064748,85568119,71683951,24152.2745956873,4677.95417789757
"480601060000","BREWSTER CSD",2023,2927,437,13145345,30080.881006865,88595517,75450172,25777.3050905364,4491.06422958661
"480601060000","BREWSTER CSD",2024,2982,469,15166755.8,32338.4985074627,105715626.25,90548870.45,30365.147702884,5086.10187793427
"480601060000","BREWSTER CSD",2025,2989,477,15875807.85,33282.6160377358,109950406.67,94074598.82,31473.6028169957,5311.41112412178
"490101040000","BERLIN CSD",2019,731,122,2474831,20285.5,16367868,13893037,19005.5225718194,3385.54172366621
"490101040000","BERLIN CSD",2020,673,107,2238793,20923.2990654206,16808131,14569338,21648.3476968796,3326.58692421991
"490101040000","BERLIN CSD",2021,637,107,2312514,21612.2803738318,17735231.74,15422717.74,24211.4878178964,3630.32025117739
"490101040000","BERLIN CSD",2022,637,118,2554699,21649.9915254237,19071170,16516471,25928.5259026688,4010.51648351648
"490101040000","BERLIN CSD",2023,633,123,2984417,24263.5528455285,20482270,17497853,27642.7377567141,4714.71879936809
"490101040000","BERLIN CSD",2024,654,133,3787714,28479.0526315789,23230099,19442385,29728.4174311927,5791.61162079511
"490101040000","BERLIN CSD",2025,579,124,3494695.39,28183.0273387097,20994169.96,17499474.57,30223.6175647668,6035.74333333333
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2019,1167,158,2475465,15667.5,21466686.71,18991221.71,16273.540454156,2121.22107969152
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2020,1163,140,2693624,19240.1714285714,20444575.85,17750951.85,15263.0712381771,2316.09974204643
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2021,1112,134,2659114,19844.1343283582,20440147.66,17781033.66,15990.1381834532,2391.28956834532
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2022,1123,125,2529751,20238.008,20919331,18389580,16375.4051647373,2252.67230632235
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2023,1092,122,2739923,22458.3852459016,21934727.64,19194804.64,17577.6599267399,2509.086996337
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2024,1092,143,2980185.47,20840.4578321678,25622473,22642287.53,20734.695540293,2729.10757326007
"490202040000","BRUNSWICK CSD (BRITTONKILL)",2025,1081,146,3770119.75,25822.7380136986,27167526,23397406.25,21644.2240980574,3487.62234042553
"490301060000","EAST GREENBUSH CSD",2019,4079,630,10352781,16432.9857142857,71266611,60913830,14933.5204707036,2538.06839911743
"490301060000","EAST GREENBUSH CSD",2020,4088,610,11009538,18048.4229508197,72933240,61923702,15147.6766144814,2693.135518591
"490301060000","EAST GREENBUSH CSD",2021,4018,599,10836325,18090.6928213689,72631271,61794946,15379.5286212046,2696.9449975112
"490301060000","EAST GREENBUSH CSD",2022,4030,615,10634773,17292.3138211382,80336630,69701857,17295.7461538462,2638.90148883375
"490301060000","EAST GREENBUSH CSD",2023,4052,583,10668994,18300.1612349914,82496938.11,71827944.11,17726.5409945706,2633.01924975321
"490301060000","EAST GREENBUSH CSD",2024,4156,610,12901385.18,21149.8117704918,97010820.8,84109435.62,20238.0740182868,3104.27939846006
"490301060000","EAST GREENBUSH CSD",2025,4086,622,12765026.6,20522.5508038585,101629138.03,88864111.43,21748.4364733235,3124.08874204601
"490501060000","HOOSICK FALLS CSD",2019,1134,164,2182649,13308.8353658537,19974789,17792140,15689.7178130511,1924.73456790123
"490501060000","HOOSICK FALLS CSD",2020,1082,177,2467539,13940.8983050847,19588427,17120888,15823.3715341959,2280.53512014787
"490501060000","HOOSICK FALLS CSD",2021,1044,175,2260411,12916.6342857143,18820393,16559982,15862.0517241379,2165.14463601533
"490501060000","HOOSICK FALLS CSD",2022,1054,168,2500046,14881.2261904762,22194293,19694247,18685.2438330171,2371.96015180266
"490501060000","HOOSICK FALLS CSD",2023,1054,180,2522386,14013.2555555556,22999378,20476992,19427.8861480076,2393.15559772296
"490501060000","HOOSICK FALLS CSD",2024,1052,197,3429968.2,17411.0060913706,26790610.56,23360642.36,22205.9338022814,3260.42604562738
"490501060000","HOOSICK FALLS CSD",2025,1078,211,3484068.9,16512.1748815166,27003340.46,23519271.56,21817.5060853432,3231.97486085343
"490601060000","LANSINGBURGH CSD",2019,2379,418,9464479,22642.2942583732,40569134,31104655,13074.6763345944,3978.34342160572
"490601060000","LANSINGBURGH CSD",2020,2219,454,6741695.54,14849.5496475771,40029542.82,33287847.28,15001.283136548,3038.16833708878
"490601060000","LANSINGBURGH CSD",2022,2057,420,7142673,17006.3642857143,44106127,36963454,17969.5935828877,3472.37384540593
"490601060000","LANSINGBURGH CSD",2023,2083,437,7248859,16587.7780320366,49061008,41812149,20073.0432069131,3480.00912145943
"490601060000","LANSINGBURGH CSD",2024,2072,481,9513635,19778.8669438669,56088773,46575138,22478.3484555985,4591.52268339768
"490601060000","LANSINGBURGH CSD",2025,2061,501,8214557,16396.3213572854,59886406,51671849,25071.2513343037,3985.71421639981
"490801080000","NORTH GREENBUSH COMMON SD (WILLIAMS)",2020,13,0,0,,493582,493582,37967.8461538462,0
"490801080000","NORTH GREENBUSH COMMON SD (WILLIAMS)",2021,14,0,0,,634781,634781,45341.5,0
"490801080000","NORTH GREENBUSH COMMON SD (WILLIAMS)",2022,22,1,0,0,855938,855938,38906.2727272727,0
"490801080000","NORTH GREENBUSH COMN SD (WILLIAMS)",2023,31,5,0,0,1203551,1203551,38824.2258064516,0
"490801080000","NORTH GREENBUSH COMMON SD (WILLIAMS)",2024,33,4,0,0,2506277,2506277,75947.7878787879,0
"490801080000","NORTH GREENBUSH COMN SD (WILLIAMS)",2025,34,8,271725.79,33965.72375,1791460.99,1519735.2,44698.0941176471,7991.935
"490804020000","WYNANTSKILL UFSD ",2019,410,47,816428,17370.8085106383,6677533,5861105,14295.3780487805,1991.28780487805
"490804020000","WYNANTSKILL UFSD ",2020,393,41,835500,20378.0487804878,6745561,5910061,15038.3231552163,2125.95419847328
"490804020000","WYNANTSKILL UFSD ",2021,370,27,753082,27891.9259259259,6925434,6172352,16682.0324324324,2035.35675675676
"490804020000","WYNANTSKILL UFSD ",2022,340,29,3474561,119812.448275862,6929063,3454502,10160.3,10219.2970588235
"490804020000","WYNANTSKILL UFSD",2023,333,30,278529,9284.3,7649186,7370657,22134.1051051051,836.423423423423
"490804020000","WYNANTSKILL UFSD ",2024,311,32,450952,14092.25,12451827,12000875,38588.0225080386,1450.00643086817
"490804020000","WYNANTSKILL UFSD",2025,307,40,0,0,13500265,13500265,43974.8045602606,0
"491200010000","RENSSELAER CITY SD",2019,1107,175,3265184,18658.1942857143,18319717,15054533,13599.3974706414,2949.57904245709
"491200010000","RENSSELAER CITY SD",2020,1060,194,4067803,20968.0567010309,19056684,14988881,14140.4537735849,3837.55
"491200010000","RENSSELAER CITY SD",2021,1018,191,7881066,41262.1256544503,18040324,10159258,9979.62475442043,7741.71512770138
"491200010000","RENSSELAER CITY SD",2022,1016,173,3853487,22274.4913294798,20405308,16551821,16291.1624015748,3792.80216535433
"491200010000","RENSSELAER CITY SD",2023,1015,178,3628873,20386.9269662921,21123587,17494714,17236.1714285714,3575.24433497537
"491200010000","RENSSELAER CITY SD",2024,966,194,5591233.32,28820.7903092784,25394041.51,19802808.19,20499.8014389234,5788.02621118012
"491200010000","RENSSELAER CITY SD",2025,949,202,5910074.34,29257.7937623762,27862410.08,21952335.74,23132.0713804004,6227.68634351949
"491302060000","AVERILL PARK CSD",2019,2648,462,4329961,9372.20995670996,48722095,44392134,16764.4010574018,1635.18164652568
"491302060000","AVERILL PARK CSD",2020,2663,461,5596320,12139.5227765727,48388871,42792551,16069.3019151333,2101.50957566654
"491302060000","AVERILL PARK CSD",2021,2617,457,11042477,24162.9693654267,49819827,38777350,14817.4818494459,4219.51738632021
"491302060000","AVERILL PARK CSD",2022,2639,475,8057253,16962.6378947368,51473233,43415980,16451.6786661614,3053.14626752558
"491302060000","AVERILL PARK CSD",2023,2587,474,7742419,16334.2172995781,52534879,44792460,17314.441437959,2992.81754928489
"491302060000","AVERILL PARK CSD",2024,2633,519,10381489.17,20002.8693063584,61633247.54,51251758.37,19465.1569958223,3942.83675275351
"491302060000","AVERILL PARK CSD",2025,2543,510,10550030.75,20686.3348039216,63295317.28,52745286.53,20741.3631655525,4148.65542666142
"491401040000","HOOSIC VALLEY CSD",2019,934,163,3417000,20963.1901840491,15402869.61,11985869.61,12832.8368415418,3658.45824411135
"491401040000","HOOSIC VALLEY CSD",2020,931,179,3057255.46,17079.6394413408,17392643.55,14335388.09,15397.8389795918,3283.84045112782
"491401040000","HOOSIC VALLEY CSD",2021,881,174,2733893.66,15712.0325287356,17418249.09,14684355.43,16667.8268217934,3103.17101021566
"491401040000","HOOSIC VALLEY CSD",2022,875,162,2791093,17228.9691358025,18560137,15769044,18021.7645714286,3189.82057142857
"491401040000","HOOSIC VALLEY CSD",2023,856,152,2703637.79,17787.0907236842,19524282.68,16820644.89,19650.2860864486,3158.45536214953
"491401040000","HOOSIC VALLEY CSD",2024,875,150,3894293,25961.9533333333,21866908.02,17972615.02,20540.1314514286,4450.62057142857
"491401040000","HOOSIC VALLEY CSD",2025,842,161,4073063.21,25298.5292546584,22834367.18,18761303.97,22281.8336935867,4837.3672327791
"491501040000","SCHODACK CSD",2019,891,141,3706843,26289.6666666667,18746275,15039432,16879.2727272727,4160.31762065095
"491501040000","SCHODACK CSD",2020,900,136,2876270.82,21149.0501470588,18993829.86,16117559.04,17908.3989333333,3195.85646666667
"491501040000","SCHODACK CSD",2022,877,134,3268419,24391.1865671642,20556354,17287935,19712.582668187,3726.81755986317
"491501040000","SCHODACK CSD",2023,877,134,3087088,23037.9701492537,21610047.81,18522959.81,21120.8207639681,3520.05473204105
"491501040000","SCHODACK CSD",2024,864,138,3734911.22,27064.574057971,23622036.63,19887125.41,23017.5062615741,4322.81391203704
"491501040000","SCHODACK CSD",2025,842,144,4291463.71,29801.8313194444,24555136.58,20263672.87,24066.1197980998,5096.75024940618
"491700010000","TROY CITY SD",2019,4276,693,12846184,18537.062049062,78713858.22,65867674.22,15404.039808232,3004.25257249766
"491700010000","TROY CITY SD",2020,3888,717,12863129,17940.2078103208,76988822.76,64125693.76,16493.2339917695,3308.4179526749
"491700010000","TROY CITY SD",2021,3610,689,12048610,17487.0972423803,76624160,64575550,17887.9639889197,3337.56509695291
"491700010000","TROY CITY SD",2022,3482,660,11171806,16926.9787878788,82538473,71366667,20495.8836875359,3208.44514646755
"491700010000","TROY CITY SD",2024,3752,650,19428712,29890.3261538462,112709028,93280316,24861.4914712154,5178.22814498934
"491700010000","TROY CITY SD",2025,3533,668,18972847.09,28402.4657035928,114155312.26,95182465.17,26940.9751401076,5370.18032550241
"500101060000","CLARKSTOWN CSD",2019,8086,1360,32433241.07,23847.971375,184447618.6,152014377.53,18799.7004118229,4011.03649146673
"500101060000","CLARKSTOWN CSD",2020,7821,1347,24291893.14,18034.0706310319,178935261.98,154643368.84,19772.8383633806,3105.98301240251
"500101060000","CLARKSTOWN CSD",2021,7692,1390,30814044,22168.3769784173,184710493.02,153896449.02,20007.3386661466,4005.98595943838
"500101060000","CLARKSTOWN CSD",2022,7764,1433,30053824,20972.6615491975,195276995,165223171,21280.6763266358,3870.92014425554
"500101060000","CLARKSTOWN CSD",2023,7745,1440,0,0,204568920,204568920,26413.0303421562,0
"500101060000","CLARKSTOWN CSD",2024,8096,1492,34554527,23159.8706434316,225463019,190908492,23580.5943675889,4268.09869071146
"500101060000","CLARKSTOWN CSD",2025,7814,1541,47308284.85,30699.7305970149,112213219.29,64904934.44,8306.23681085232,6054.29803557717
"500108030000","NANUET UFSD ",2019,2255,257,4708568.67,18321.2788715953,56945902.01,52237333.34,23165.1145631929,2088.05705986696
"500108030000","NANUET UFSD ",2020,2218,274,5026175.55,18343.7063868613,57584399.92,52558224.37,23696.2237917042,2266.0845581605
"500108030000","NANUET UFSD ",2021,2219,305,5184928.82,16999.7666229508,58217162.33,53032233.51,23899.1588598468,2336.60604776926
"500108030000","NANUET UFSD ",2022,2208,302,5739930,19006.3907284768,61788160,56048230,25384.1621376812,2599.60597826087
"500108030000","NANUET UFSD",2023,2171,288,5496248.26,19084.1953472222,65267632.99,59771384.73,27531.729493321,2531.66663288807
"500108030000","NANUET UFSD ",2024,2234,301,7762733.2,25789.8112956811,72474318.83,64711585.63,28966.6900760967,3474.81342882722
"500108030000","NANUET UFSD",2025,2104,308,8064274.72,26182.7101298701,79158524.98,71094250.26,33790.0428992395,3832.83019011407
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",2019,8203,1171,23279242,19879.7967549103,171634290.11,148355048.11,18085.4624052176,2837.89369742777
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",2020,7886,1155,20854617,18055.9454545455,175189346.91,154334729.91,19570.7240565559,2644.51141262998
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",2021,7713,1139,23647509,20761.6409130817,182743480,159095971,20626.9896279009,3065.92882147025
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",2022,7643,1101,23853103,21664.9436875568,195026781,171173678,22396.1373806097,3120.90841292686
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH RO",2023,7703,1161,24841150,21396.3393626184,206974710,182133560,23644.4969492406,3224.86693496041
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",2024,8044,1138,39423822,34643.0773286468,252138750,212714928,26443.9244157136,4901.02212829438
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH RO",2025,7972,1209,42314058.33,34999.2211166253,273729427.83,231415369.5,29028.5210110386,5307.83471274461
"500301060000","SOUTH ORANGETOWN CSD",2019,3069,301,22177671.54,73679.9718936877,77264244.93,55086573.39,17949.355943304,7226.35110459433
"500301060000","SOUTH ORANGETOWN CSD",2020,2910,343,11533418,33625.1253644315,78578582,67045164,23039.575257732,3963.37388316151
"500301060000","SOUTH ORANGETOWN CSD",2021,2780,363,8017983.64,22088.1092011019,80672500.98,72654517.34,26134.7184676259,2884.16677697842
"500301060000","SOUTH ORANGETOWN CSD",2022,2775,401,7622391,19008.4563591022,81036844,73414453,26455.6587387387,2746.80756756757
"500301060000","SOUTH ORANGETOWN CSD",2023,2790,454,8622394,18992.0572687225,86397730,77775336,27876.464516129,3090.46379928315
"500301060000","SOUTH ORANGETOWN CSD",2024,2806,475,17480585.17,36801.2319368421,104887533.68,87406948.51,31150.0172879544,6229.71673913044
"500301060000","SOUTH ORANGETOWN CSD",2025,2747,481,12492741,25972.4345114345,107399566,94906825,34549.2628321806,4547.77611940299
"500304030000","NYACK UFSD ",2019,3029,429,12985385.42,30268.9636829837,68326480.75,55341095.33,18270.4177385276,4287.02060746121
"500304030000","NYACK UFSD ",2020,2866,408,8105352.44,19866.0599019608,70523304.52,62417952.08,21778.7690439637,2828.10622470342
"500304030000","NYACK UFSD ",2021,2724,394,8363574.3,21227.3459390863,73108601.73,64745027.43,23768.3654295154,3070.32830396476
"500304030000","NYACK UFSD ",2022,2735,401,8799061,21942.7955112219,77206199,68407138,25011.7506398537,3217.20694698355
"500304030000","NYACK UFSD",2023,2737,417,7382633.35,17704.1567146283,80849865.31,73467231.96,26842.2477018634,2697.3450310559
"500304030000","NYACK UFSD ",2024,2865,420,8521215.55,20288.608452381,89024727.65,80503512.1,28098.9571029668,2974.24626527051
"500304030000","NYACK UFSD",2025,2820,453,9701425.08,21415.9494039735,95236293.08,85534868,30331.5134751773,3440.22165957447
"500308030000","PEARL RIVER UFSD ",2019,2416,297,4131963,13912.3333333333,56611920,52479957,21721.8365066225,1710.24958609272
"500308030000","PEARL RIVER UFSD ",2020,2361,291,4134252,14207.0515463918,56314570,52180318,22100.9394324439,1751.05972045743
"500308030000","PEARL RIVER UFSD ",2021,2333,301,11386538,37829.0299003322,59032384,47645846,20422.5657951136,4880.64209172739
"500308030000","PEARL RIVER UFSD ",2022,2289,308,13097738,42525.1233766234,63228057,50130319,21900.5325469637,5722.03494975972
"500308030000","PEARL RIVER UFSD",2023,2223,315,14224658,45157.6444444444,66041494,51816836,23309.4179037337,6398.85650022492
"500308030000","PEARL RIVER UFSD ",2024,2262,325,13223804,40688.6276923077,80417713,67193909,29705.5300618921,5846.06719717065
"500308030000","PEARL RIVER UFSD",2025,2151,346,13404315.53,38740.7963294798,83446725.36,70042409.83,32562.719586239,6231.66691306369
"500401060000","RAMAPO CSD (SUFFERN)",2019,4176,593,12056032.08,20330.5768634064,111041450.19,98985418.11,23703.4047198276,2886.98086206897
"500401060000","RAMAPO CSD (SUFFERN)",2020,4044,607,19285484.8,31771.8036243822,109695077.08,90409592.28,22356.4768249258,4768.91315529179
"500401060000","RAMAPO CSD (SUFFERN)",2021,3943,614,12499451,20357.4120521173,113557503.97,101058052.97,25629.7369946741,3170.03575957393
"500401060000","RAMAPO CSD (SUFFERN)",2022,3932,604,13984468,23153.0927152318,119904394,105919926,26937.9262461851,3556.57884028484
"500401060000","SUFFERN CSD",2023,3852,552,24213055.99,43864.231865942,125830115.9,101617059.91,26380.3374636552,6285.84008047767
"500401060000","RAMAPO CSD (SUFFERN)",2024,3891,547,17307623,31640.9926873857,139433927,122126304,31386.868157286,4448.11693652017
"500401060000","SUFFERN CSD",2025,3841,528,18553130,35138.5037878788,145149437,126596307,32959.2051549076,4830.28638375423
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2019,10625,1610,25567734,15880.5801242236,201953343,176385609,16600.9984941176,2406.37496470588
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2020,9387,1538,32598681.4,21195.5015604681,194866309.91,162267628.51,17286.4204229253,3472.74756578246
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2021,9225,1539,39526445,25683.2001299545,212024734,172498289,18699.0015176152,4284.70948509485
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2022,9484,1480,40071918,27075.6202702703,229974938,189903020,20023.5153943484,4225.21277941797
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2023,9811,1486,40691302,27383.1103633917,233308621,192617319,19632.7916624197,4147.51829579044
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2024,12434,1499,51138565.93,34115.120700467,319800005.57,268661439.64,21607.0001318964,4112.80086295641
"500402060000","EAST RAMAPO CSD (SPRING VALLEY)",2025,10420,1434,62592816.11,43649.104679219,367374436.98,304781620.87,29249.6757072937,6006.98811036468
"510101040000","BRASHER FALLS CSD",2019,1026,149,8657300.93,58102.6908053691,17772670.62,9115369.69,8884.37591617934,8437.91513645224
"510101040000","BRASHER FALLS CSD",2020,1000,148,1407410.74,9509.53202702703,18091674.42,16684263.68,16684.26368,1407.41074
"510101040000","BRASHER FALLS CSD",2021,988,160,1898836,11867.725,19349695,17450859,17662.8127530364,1921.8987854251
"510101040000","BRASHER FALLS CSD",2022,974,166,2553501,15382.5361445783,21280454,18726953,19226.8511293635,2621.66427104723
"510101040000","BRASHER FALLS CSD",2023,982,169,2518983,14905.224852071,22768964,20249981,20621.1619144603,2565.15580448065
"510101040000","BRASHER FALLS CSD",2024,960,185,4334901.65,23431.9008108108,26416521.88,22081620.23,23001.6877395833,4515.52255208333
"510101040000","BRASHER FALLS CSD",2025,946,185,4457214.46,24093.0511351351,27879397.79,23422183.33,24759.1789957717,4711.64319238901
"510201060000","CANTON CSD",2019,1314,192,4716105.41,24563.0490104167,26201231.02,21485125.61,16350.9327321157,3589.12131659056
"510201060000","CANTON CSD",2020,1238,176,5503499.1,31269.88125,24948357.03,19444857.93,15706.6703796446,4445.47584814216
"510201060000","CANTON CSD",2021,1172,170,3382623,19897.7823529412,24634528,21251905,18133.0247440273,2886.19709897611
"510201060000","CANTON CSD",2022,1123,155,3810658,24584.8903225806,27040197,23229539,20685.2528940338,3393.28406055209
"510201060000","CANTON CSD",2023,1115,159,3271343,20574.4842767296,28762184.45,25490841.45,22861.7412107623,2933.9399103139
"510201060000","CANTON CSD",2024,1069,159,6305524.51,39657.3868553459,32071116.12,25765591.61,24102.5178765201,5898.526202058
"510201060000","CANTON CSD",2025,1041,150,6570906.14,43806.0409333333,32597467.04,26026560.9,25001.4994236311,6312.10964457253
"510401040000","CLIFTON-FINE CSD",2019,297,58,722271.69,12452.9601724138,8021478.84,7299207.15,24576.4550505051,2431.89121212121
"510401040000","CLIFTON-FINE CSD",2020,283,60,603239.16,10053.986,8116076.71,7512837.55,26547.1291519435,2131.58713780919
"510401040000","CLIFTON-FINE CSD",2021,268,61,647174.98,10609.4259016393,7995657.86,7348482.88,27419.712238806,2414.83201492537
"510401040000","CLIFTON-FINE CSD",2022,254,57,1029300,18057.8947368421,8524910,7495610,29510.2755905512,4052.36220472441
"510401040000","CLIFTON-FINE CSD",2023,252,52,863318,16602.2692307692,8621821,7758503,30787.7103174603,3425.86507936508
"510401040000","CLIFTON-FINE CSD",2024,260,53,934618.31,17634.3077358491,10366899,9432280.69,36278.0026538462,3594.68580769231
"510401040000","CLIFTON-FINE CSD",2025,244,50,1067565.22,21351.3044,10352084.58,9284519.36,38051.308852459,4375.26729508197
"510501040000","COLTON-PIERREPONT CSD",2019,357,42,1079960,25713.3333333333,8389292,7309332,20474.3193277311,3025.09803921569
"510501040000","COLTON-PIERREPONT CSD",2020,368,50,878573,17571.46,8273243,7394670,20094.2119565217,2387.42663043478
"510501040000","COLTON-PIERREPONT CSD",2021,374,51,772745,15151.862745098,7533545,6760800,18077.0053475936,2066.16310160428
"510501040000","COLTON-PIERREPONT CSD",2022,392,54,885230,16393.1481481481,8255761,7370531,18802.375,2258.23979591837
"510501040000","COLTON-PIERREPONT CSD",2023,373,53,1210492,22839.4716981132,9880892,8670400,23245.0402144772,3245.28686327078
"510501040000","COLTON-PIERREPONT CSD",2024,381,53,1458691.72,27522.4852830189,11737200.44,10278508.72,26977.713175853,3828.58719160105
"510501040000","COLTON-PIERREPONT CSD",2025,359,53,1429897.96,26979.2067924528,11496516.19,10066618.23,28040.7193036212,3983.00267409471
"511101060000","GOUVERNEUR CSD",2019,1544,251,3847457.26,15328.5149800797,29683919.66,25836462.4,16733.4601036269,2491.87646373057
"511101060000","GOUVERNEUR CSD",2020,1516,250,2110073.97,8440.29588,27845038.21,25734964.24,16975.5700791557,1391.86937335092
"511101060000","GOUVERNEUR CSD",2021,1460,231,1969359.26,8525.36476190476,27547323.47,25577964.21,17519.1535684932,1348.87620547945
"511101060000","GOUVERNEUR CSD",2022,1447,237,2952069,12455.9873417722,29668108,26716039,18463.0539046303,2040.13061506565
"511101060000","GOUVERNEUR CSD",2023,1445,243,3607315,14844.9176954733,33055470.25,29448155.25,20379.3461937716,2496.41176470588
"511101060000","GOUVERNEUR CSD",2024,1432,252,6036494,23954.3412698413,39717049,33680555,23519.9406424581,4215.42877094972
"511101060000","GOUVERNEUR CSD",2025,1407,263,6940206.31,26388.617148289,42793502.04,35853295.73,25482.0865174129,4932.62708599858
"511201040000","HAMMOND CSD",2019,260,30,2387952,79598.4,6826105,4438153,17069.8192307692,9184.43076923077
"511201040000","HAMMOND CSD",2020,257,35,0,0,6713704,6713704,26123.3618677043,0
"511201040000","HAMMOND CSD",2021,233,29,408344,14080.8275862069,6940718,6532374,28035.9399141631,1752.54935622318
"511201040000","HAMMOND CSD",2022,239,31,533618,17213.4838709677,7751305,7217687,30199.5271966527,2232.71129707113
"511201040000","HAMMOND CSD",2023,247,31,922455,29756.6129032258,8054433,7131978,28874.4048582996,3734.63562753036
"511201040000","HAMMOND CSD",2024,228,29,1919055,66174.3103448276,9344741,7425686,32568.798245614,8416.90789473684
"511201040000","HAMMOND CSD",2025,225,29,1287261,44388.3103448276,9173439,7886178,35049.68,5721.16
"511301040000","HERMON-DEKALB CSD",2019,403,55,1343300,24423.6363636364,9123201,7779901,19304.9652605459,3333.25062034739
"511301040000","HERMON-DEKALB CSD",2020,417,62,373808,6029.16129032258,9171051,8797243,21096.5059952038,896.42206235012
