ENTITY_CD	ENTITY_NAME	YEAR	PK12_Enrollment	SWD_Enrollment	Special_Education_Expenditures	Special_Education_Expenditures_PerSWD	Total_Expenditures	General_Education_Expenditures	General_Education_Expenditures_PerPupil	Special_Education_Expenditures_PerPupil
2.80515E+11	JERICHO UFSD 	2022	3176	290	15559071	53651.96897	107880376	92321305	29068.42097	4898.951826
2.80515E+11	JERICHO UFSD	2023	3223	253	16501873.38	65224.79597	113332079.4	96830206.06	30043.50173	5120.035178
2.80515E+11	JERICHO UFSD 	2024	3328	271	16573750.59	61157.75125	127883170.7	111309420.1	33446.34016	4980.093326
2.80515E+11	JERICHO UFSD	2025	3230	266	17617404.08	66230.84241	132444950.9	114827546.9	35550.32411	5454.304669
2.80517E+11	HICKSVILLE UFSD 	2019	5367	671	15935246.19	23748.50401	119156507.3	103221261.1	19232.58078	2969.116115
2.80517E+11	HICKSVILLE UFSD 	2020	5393	698	15757095.66	22574.63562	117565231.6	101808136	18877.82977	2921.768155
2.80517E+11	HICKSVILLE UFSD 	2021	5175	673	16099605.8	23922.14829	120090478.3	103990872.5	20094.85459	3111.034937
2.80517E+11	HICKSVILLE UFSD 	2022	5369	706	15271096	21630.44759	130282361	115011265	21421.35686	2844.309182
2.80517E+11	HICKSVILLE UFSD	2023	5485	788	17322507.02	21982.87693	138531801.3	121209294.3	22098.32166	3158.159894
2.80517E+11	HICKSVILLE UFSD 	2024	5442	836	25916382.24	31000.45722	162429005.6	136512623.3	25085.0098	4762.290011
2.80517E+11	HICKSVILLE UFSD	2025	5286	838	28401677.57	33892.21667	161948235.2	133546557.6	25264.19932	5372.999919
2.80518E+11	PLAINEDGE UFSD 	2019	2861	389	9289355	23880.08997	55320038	46030683	16089.01887	3246.890947
2.80518E+11	PLAINEDGE UFSD 	2020	2823	386	10786986.91	27945.56194	74365097.8	63578110.89	22521.47038	3821.107655
2.80518E+11	PLAINEDGE UFSD 	2021	2761	400	13155093.45	32887.73363	79747200.02	66592106.57	24118.83614	4764.611898
2.80518E+11	PLAINEDGE UFSD 	2022	2842	410	14386903	35090.00732	80806463	66419560	23370.71077	5062.245954
2.80518E+11	PLAINEDGE UFSD	2023	2881	406	14988577.99	36917.67978	85411916.86	70423338.87	24444.0607	5202.560913
2.80518E+11	PLAINEDGE UFSD 	2024	2940	464	17760058.38	38275.98789	93832237.04	76072178.66	25874.8907	6040.836184
2.80518E+11	PLAINEDGE UFSD	2025	2960	504	19477644.98	38646.12099	96597556.25	77119911.27	26054.02408	6580.285466
2.80521E+11	BETHPAGE UFSD 	2019	2956	376	10179084	27072.03191	77461162	67282078	22761.19012	3443.533153
2.80521E+11	BETHPAGE UFSD 	2020	2945	360	10339033	28719.53611	78781402	68442369	23240.19321	3510.707301
2.80521E+11	BETHPAGE UFSD 	2021	2913	364	10916111	29989.31593	79672547	68756436	23603.30793	3747.377618
2.80521E+11	BETHPAGE UFSD 	2022	2919	358	10697302	29880.73184	80500120	69802818	23913.26413	3664.714628
2.80521E+11	BETHPAGE UFSD	2023	2971	385	12141930	31537.48052	84747662	72605732	24438.14608	4086.815887
2.80521E+11	BETHPAGE UFSD 	2024	3063	408	12069514.08	29582.14235	95470851.2	83401337.12	27228.64418	3940.422488
2.80521E+11	BETHPAGE UFSD	2025	2957	378	12387602.02	32771.43392	98257206.63	85869604.61	29039.43342	4189.24654
2.80522E+11	FARMINGDALE UFSD 	2019	5703	902	16060539.41	17805.47606	144515347.3	128454807.9	22524.07644	2816.156305
2.80522E+11	FARMINGDALE UFSD 	2020	5521	926	17267224.22	18647.11039	145695820.3	128428596	23261.83591	3127.553744
2.80522E+11	FARMINGDALE UFSD 	2021	5314	923	17935004	19431.20693	148587389.3	130652385.3	24586.44811	3375.047798
2.80522E+11	FARMINGDALE UFSD 	2022	5246	957	19883786	20777.20585	155783439	135899653	25905.38563	3790.275639
2.80522E+11	FARMINGDALE UFSD	2023	5126	967	21156854.99	21878.85728	162004699.1	140847844.1	27477.14478	4127.361488
2.80522E+11	FARMINGDALE UFSD 	2024	5330	1026	39192011.77	38198.84188	185905456.4	146713444.6	27525.97459	7353.097893
2.80522E+11	FARMINGDALE UFSD	2025	5180	1065	34997750.68	32861.73773	190794482.5	155796731.8	30076.58916	6756.322525
2.80523E+11	MASSAPEQUA UFSD 	2019	6764	809	14422821	17827.96168	91434663	77011842	11385.54731	2132.291691
2.80523E+11	MASSAPEQUA UFSD 	2020	6713	858	26097362	30416.50583	170555533	144458171	21519.16744	3887.58558
2.80523E+11	MASSAPEQUA UFSD 	2021	6548	858	26792857	31227.10606	178061525	151268668	23101.50703	4091.761912
2.80523E+11	MASSAPEQUA UFSD 	2022	6488	912	29878311	32761.30592	183820026	153941715	23727.14473	4605.165074
2.80523E+11	MASSAPEQUA UFSD	2023	6477	954	30939713	32431.56499	189475679	158535966	24476.75868	4776.858577
2.80523E+11	MASSAPEQUA UFSD 	2024	6482	1020	41574932	40759.73725	214670805	173095873	26704.08408	6413.904968
2.80523E+11	MASSAPEQUA UFSD	2025	6460	1064	45619059	42875.05545	221643712	176024653	27248.3983	7061.773839
4.00301E+11	LEWISTON-PORTER CSD	2019	1980	340	5145915	15135.04412	36387985	31242070	15778.82323	2598.94697
4.00301E+11	LEWISTON-PORTER CSD	2020	1920	339	5385677.64	15886.95469	35884948.3	30499270.66	15885.0368	2805.040438
4.00301E+11	LEWISTON-PORTER CSD	2021	1860	329	3766389	11447.99088	36472533	32706144	17583.94839	2024.940323
4.00301E+11	LEWISTON-PORTER CSD	2022	1867	325	3861863	11882.65538	39662787	35800924	19175.64221	2068.485806
4.00301E+11	LEWISTON-PORTER CSD	2023	1836	297	4289043	14441.22222	42106029	37816986	20597.48693	2336.080065
4.00301E+11	LEWISTON-PORTER CSD	2024	1954	282	6423342.01	22777.80855	47075437.25	40652095.24	20804.55232	3287.278408
4.00301E+11	LEWISTON-PORTER CSD	2025	1909	302	8002894.31	26499.65003	45577630.33	37574736.02	19682.94186	4192.191886
4.004E+11	LOCKPORT CITY SD	2019	4570	833	8679759.58	10419.87945	76390956.32	67711196.74	14816.45443	1899.290937
4.004E+11	LOCKPORT CITY SD	2020	4328	779	8855230.74	11367.43356	78458900.58	69603669.84	16082.1788	2046.032981
4.004E+11	LOCKPORT CITY SD	2021	4179	730	8577016.78	11749.33805	78867141.64	70290124.86	16819.84323	2052.408897
4.004E+11	LOCKPORT CITY SD	2022	4140	707	9465600	13388.4017	87865718	78400118	18937.22657	2286.376812
4.004E+11	LOCKPORT CITY SD	2023	4131	705	10209684.83	14481.82245	92819387.25	82609702.42	19997.50724	2471.48023
4.004E+11	LOCKPORT CITY SD	2024	4182	768	7630823.67	9935.96832	110796137.9	103165314.3	24668.8939	1824.682848
4.004E+11	LOCKPORT CITY SD	2025	4064	824	11374943.28	13804.54282	112117821.6	100742878.3	24789.09408	2798.952579
4.00601E+11	NEWFANE CSD	2019	1469	239	3697950	15472.59414	29016646	25318696	17235.32743	2517.324711
4.00601E+11	NEWFANE CSD	2020	1366	252	5354905	21249.62302	27650785	22295880	16322.0205	3920.135432
4.00601E+11	NEWFANE CSD	2021	1305	237	6042111	25494.13924	28045062	22002951	16860.49885	4629.970115
4.00601E+11	NEWFANE CSD	2022	1314	231	6452537	27933.06061	29599968	23147431	17616.00533	4910.606545
4.00601E+11	NEWFANE CSD	2023	1273	220	7180228	32637.4	32272627	25092399	19711.23252	5640.399057
4.00601E+11	NEWFANE CSD	2024	1305	252	6124184	24302.31746	37367725	31243541	23941.41073	4692.861303
4.00601E+11	NEWFANE CSD	2025	1277	233	5988184	25700.36052	37354730	31366546	24562.68285	4689.259201
4.00701E+11	NIAGARA-WHEATFIELD CSD	2019	3518	486	8716300	17934.77366	61505133	52788833	15005.35333	2477.629335
4.00701E+11	NIAGARA-WHEATFIELD CSD	2020	3429	466	4351584	9338.16309	61242524	56890940	16591.11694	1269.053368
4.00701E+11	NIAGARA-WHEATFIELD CSD	2021	3314	487	7737612	15888.32033	64014405	56276793	16981.53078	2334.825588
4.00701E+11	NIAGARA-WHEATFIELD CSD	2022	3228	488	8029951	16454.81762	68697719	60667768	18794.228	2487.593247
4.00701E+11	NIAGARA-WHEATFIELD CSD	2023	3141	522	7416027	14206.94828	73015006	65598979	20884.74339	2361.040115
4.00701E+11	NIAGARA-WHEATFIELD CSD	2024	3251	547	12398436	22666.24497	77932780	65534344	20158.21101	3813.729929
4.00701E+11	NIAGARA-WHEATFIELD CSD	2025	3086	541	12994609.57	24019.61104	80039753.13	67045143.56	21725.58119	4210.826173
4.008E+11	NIAGARA FALLS CITY SD	2019	7015	1229	15221975	12385.65907	115833918	100611943	14342.401	2169.918033
4.008E+11	NIAGARA FALLS CITY SD	2020	7030	1402	14673387	10466.03923	117033340	102359953	14560.44851	2087.252774
4.008E+11	NIAGARA FALLS CITY SD	2021	6813	1321	15467573	11708.98789	118005853	102538280	15050.38603	2270.302803
4.008E+11	NIAGARA FALLS CITY SD	2022	6937	1358	16158955	11899.08321	133777765	117618810	16955.28471	2329.386622
4.008E+11	NIAGARA FALLS CITY SD	2023	6831	1423	18130348	12740.93324	141049910	122919562	17994.37301	2654.127946
4.008E+11	NIAGARA FALLS CITY SD	2024	6828	1602	21571889	13465.59863	168392167	146820278	21502.67692	3159.327622
4.008E+11	NIAGARA FALLS CITY SD	2025	6624	1611	23845771	14801.8442	173174081	149328310	22543.52506	3599.905042
4.009E+11	NORTH TONAWANDA CITY SD	2019	3404	714	10958783	15348.43557	57316279	46357496	13618.53584	3219.38396
4.009E+11	NORTH TONAWANDA CITY SD	2020	3184	666	12841345.08	19281.29892	55430588.38	42589243.3	13376.01862	4033.085766
4.009E+11	NORTH TONAWANDA CITY SD	2021	3101	618	11382371.87	18418.07746	57094311.05	45711939.18	14741.03166	3670.548813
4.009E+11	NORTH TONAWANDA CITY SD	2022	3103	591	6483697	10970.7225	58017250	51533553	16607.65485	2089.493071
4.009E+11	NORTH TONAWANDA CITY SD	2023	3102	559	7063026.64	12635.11027	59501741.43	52438714.79	16904.80812	2276.926705
4.009E+11	NORTH TONAWANDA CITY SD	2024	3246	533	10196053.04	19129.55542	71316403.78	61120350.74	18829.43646	3141.113075
4.009E+11	NORTH TONAWANDA CITY SD	2025	3125	537	10698896.38	19923.45695	71143186.02	60444289.64	19342.17268	3423.646842
4.01001E+11	STARPOINT CSD	2019	2878	324	3749806	11573.47531	42708296	38958490	13536.65393	1302.920778
4.01001E+11	STARPOINT CSD	2020	2911	330	4386293	13291.79697	43294122	38907829	13365.79492	1506.799382
4.01001E+11	STARPOINT CSD	2021	2927	345	4649239	13476.05507	45061233	40411994	13806.6259	1588.397335
4.01001E+11	STARPOINT CSD	2022	2876	345	4637093	13440.84928	50080301	45443208	15800.83727	1612.341099
4.01001E+11	STARPOINT CSD	2023	2902	373	3723465	9982.479893	52416698	48693233	16779.19814	1283.068573
4.01001E+11	STARPOINT CSD	2024	2899	386	8473494.14	21952.05736	63006156.53	54532662.39	18810.85284	2922.902428
4.01001E+11	STARPOINT CSD	2025	2870	405	8691052.38	21459.38859	64430956.59	55739904.21	19421.56941	3028.241247
4.01201E+11	ROYALTON-HARTLAND CSD	2019	1293	156	2910784.83	18658.87712	20190756.69	17279971.86	13364.24738	2251.18703
4.01201E+11	ROYALTON-HARTLAND CSD	2020	1271	170	3132187.99	18424.63524	20408098	17275910.01	13592.37609	2464.349323
4.01201E+11	ROYALTON-HARTLAND CSD	2021	1197	155	3221723	20785.30968	20909168	17687445	14776.4787	2691.497911
4.01201E+11	ROYALTON-HARTLAND CSD	2022	1199	177	3072861	17360.79661	22154744	19081883	15914.83153	2562.853211
4.01201E+11	ROYALTON-HARTLAND CSD	2023	1178	192	3458406.73	18012.53505	22704141.44	19245734.71	16337.63558	2935.829143
4.01201E+11	ROYALTON-HARTLAND CSD	2024	1151	216	4556443.11	21094.64403	27539690.77	22983247.66	19968.06921	3958.682111
4.01201E+11	ROYALTON-HARTLAND CSD	2025	1104	224	4755326.43	21229.13585	28207914.33	23452587.9	21243.28614	4307.360897
4.01301E+11	BARKER CSD	2019	761	82	2186639	26666.32927	14845355	12658716	16634.318	2873.375821
4.01301E+11	BARKER CSD	2020	735	89	1380627	15512.66292	14771430	13390803	18218.77959	1878.404082
4.01301E+11	BARKER CSD	2021	690	84	1145091	13632.03571	14681195	13536104	19617.54203	1659.552174
4.01301E+11	BARKER CSD	2022	671	91	1569463	17246.84615	16365308	14795845	22050.43964	2338.991058
4.01301E+11	BARKER CSD	2023	643	105	1117234	10640.32381	16713151	15595917	24254.92535	1737.533437
4.01301E+11	BARKER CSD	2024	656	116	2940019	25344.99138	19796308.06	16856289.06	25695.56259	4481.73628
4.01301E+11	BARKER CSD	2025	651	113	3315823.54	29343.57115	20306752.44	16990928.9	26099.73717	5093.430937
4.01501E+11	WILSON CSD	2019	1109	163	3757842	23054.2454	21945790	18187948	16400.3138	3388.495942
4.01501E+11	WILSON CSD	2020	1060	153	2445012.08	15980.47111	20830285.64	18385273.56	17344.5977	2306.61517
4.01501E+11	WILSON CSD	2021	1017	167	2636161	15785.39521	20769814	18133653	17830.53392	2592.095379
4.01501E+11	WILSON CSD	2022	994	157	2734372	17416.38217	22433287	19698915	19817.82193	2750.877264
4.01501E+11	WILSON CSD	2023	980	157	2389505	15219.77707	22731620	20342115	20757.2602	2438.270408
4.01501E+11	WILSON CSD	2024	983	157	4842694.43	30845.18745	26404645.68	21561951.25	21934.84359	4926.443978
4.01501E+11	WILSON CSD	2025	970	153	5283431.45	34532.2317	27201226	21917794.55	22595.66448	5446.836546
4.10401E+11	ADIRONDACK CSD	2019	1219	173	1521554.5	8795.112717	23008901.14	21487346.64	17627.0276	1248.198934
4.10401E+11	ADIRONDACK CSD	2020	1194	170	2405186.31	14148.15476	16732246.03	14327059.72	11999.2125	2014.393894
4.10401E+11	ADIRONDACK CSD	2021	1161	160	1620951.4	10130.94625	22405205.16	20784253.76	17902.02736	1396.168303
4.10401E+11	ADIRONDACK CSD	2022	1174	160	1630174	10188.5875	24823288	23193114	19755.63373	1388.563884
4.10401E+11	ADIRONDACK CSD	2023	1178	165	2969919	17999.50909	28950272	25980353	22054.62903	2521.15365
4.10401E+11	ADIRONDACK CSD	2024	1180	174	3500445.21	20117.50121	30204520.98	26704075.77	22630.57269	2966.478992
4.10401E+11	ADIRONDACK CSD	2025	1170	188	3782515	20119.76064	30685661.02	26903146.02	22994.1419	3232.918803
4.10601E+11	CAMDEN CSD	2019	2079	279	7972393	28574.8853	40739794	32767401	15761.13564	3834.724868
4.10601E+11	CAMDEN CSD	2020	2064	286	6751586	23606.94406	39258709	32507123	15749.5751	3271.117248
4.10601E+11	CAMDEN CSD	2021	1992	288	8105941	28145.62847	41195153	33089212	16611.0502	4069.24749
4.10601E+11	CAMDEN CSD	2022	2019	299	8291284	27730.04682	44118515	35827231	17745.03764	4106.629024
4.10601E+11	CAMDEN CSD	2023	1969	304	3271618	10761.90132	45441535	42169917	21416.92077	1661.56323
4.10601E+11	CAMDEN CSD	2024	2001	304	1730174.84	5691.364605	48599627.55	46869452.71	23423.01485	864.6550925
4.10601E+11	CAMDEN CSD	2025	2001	297	2102138.69	7077.908047	53716635.6	51614496.91	25794.35128	1050.544073
4.11101E+11	CLINTON CSD	2019	1302	137	2115673	15442.86861	21985458	19869785	15260.97158	1624.94086
4.11101E+11	CLINTON CSD	2020	1258	131	1579057	12053.87023	22110533	20531476	16320.72814	1255.212242
4.11101E+11	CLINTON CSD	2021	1244	122	1637703	13423.79508	22663896.94	21026193.94	16902.08516	1316.481511
4.11101E+11	CLINTON CSD	2022	1245	137	1257013	9175.277372	23896192	22639179	18184.07952	1009.648996
4.11101E+11	CLINTON CSD	2023	1214	137	1231499	8989.043796	26238861	25007362	20599.14498	1014.414333
4.11101E+11	CLINTON CSD	2024	1175	139	3109930.2	22373.59856	28850457.33	25740527.13	21906.8316	2646.749106
4.11101E+11	CLINTON CSD	2025	1184	138	2664380	19307.10145	29156356	26491976	22374.97973	2250.320946
4.11501E+11	NEW HARTFORD CSD	2019	2503	228	12702775.36	55713.92702	45974427.25	33271651.89	13292.7095	5075.02012
4.11501E+11	NEW HARTFORD CSD	2020	2553	226	7060698	31242.02655	45568295	38507597	15083.2734	2765.647474
4.11501E+11	NEW HARTFORD CSD	2021	2464	222	6748955.86	30400.70207	47977524.1	41228568.24	16732.37347	2739.024294
4.11501E+11	NEW HARTFORD CSD	2022	2500	228	7523426	32997.48246	47564741	40041315	16016.526	3009.3704
4.11501E+11	NEW HARTFORD CSD	2023	2549	227	7635068.76	33634.66414	48800461.05	41165392.29	16149.62428	2995.319247
4.11501E+11	NEW HARTFORD CSD	2024	2509	243	11288152	46453.30041	60968317	49680165	19800.78318	4499.064169
4.11501E+11	NEW HARTFORD CSD	2025	2467	249	10613993.6	42626.48032	62576367.85	51962374.25	21062.98105	4302.388974
4.11504E+11	NEW YORK MILLS UFSD 	2019	542	59	2077314.49	35208.72017	16820529.94	14743215.45	27201.50452	3832.683561
4.11504E+11	NEW YORK MILLS UFSD 	2020	541	0	2404560.73		12299216.7	9894655.97	18289.56741	4444.65939
4.11504E+11	NEW YORK MILLS UFSD 	2021	537	63	2606947.45	41380.11825	12669706.56	10062759.11	18738.84378	4854.650745
4.11504E+11	NEW YORK MILLS UFSD 	2022	517	63	2738319	43465.38095	13449314	10710995	20717.59188	5296.555126
4.11504E+11	NY MILLS UFSD	2023	547	57	2779150	48757.01754	13658340	10879190	19888.82998	5080.71298
4.11504E+11	NEW YORK MILLS UFSD 	2024	567	70	3294046	47057.8	12549306	9255260	16323.20988	5809.604938
4.11504E+11	NY MILLS UFSD	2025	521	57	3123701	54801.77193	12692913	9569212	18367.0096	5995.587332
4.11603E+11	SAUQUOIT VALLEY CSD	2019	1002	124	3308060.73	26677.90911	18341210.94	15033150.21	15003.14392	3301.457814
4.11603E+11	SAUQUOIT VALLEY CSD	2020	943	108	3995913.64	36999.20037	16163404.51	12167490.87	12902.95957	4237.448187
4.11603E+11	SAUQUOIT VALLEY CSD	2021	913	105	1361561	12967.24762	16289764	14928203	16350.71522	1491.304491
4.11603E+11	SAUQUOIT VALLEY CSD	2022	932	117	1156516	9884.752137	17326411	16169895	17349.67275	1240.896996
4.11603E+11	SAUQUOIT VALLEY CSD	2023	922	109	1113002	10211.02752	18096711	16983709	18420.50868	1207.160521
4.11603E+11	SAUQUOIT VALLEY CSD	2024	952	107	3565935.83	33326.50308	22286310.99	18720375.16	19664.25962	3745.730914
4.11603E+11	SAUQUOIT VALLEY CSD	2025	883	104	3213496	30899	22490597	19277101	21831.37146	3639.293318
4.11701E+11	REMSEN CSD	2019	415	57	1932082	33896.17544	10848090	8916008	21484.35663	4655.619277
4.11701E+11	REMSEN CSD	2020	423	62	843597	13606.40323	11106792	10263195	24262.87234	1994.319149
4.11701E+11	REMSEN CSD	2021	429	54	1049832	19441.33333	10824529	9774697	22784.84149	2447.160839
4.11701E+11	REMSEN CSD	2022	425	54	978334	18117.2963	12509142	11530808	27131.31294	2301.962353
4.11701E+11	REMSEN CSD	2023	407	46	943878	20519.08696	12086402	11142524	27377.20885	2319.110565
4.11701E+11	REMSEN CSD	2024	403	51	1324328	25967.21569	12963559	11639231	28881.4665	3286.173697
4.11701E+11	REMSEN CSD	2025	405	54	1629974.77	30184.71796	13002777	11372802.23	28080.99316	4024.629062
4.118E+11	ROME CITY SD	2019	5808	1003	13448899	13408.67298	100894274	87445375	15056.02187	2315.581784
4.118E+11	ROME CITY SD	2020	5442	1069	12966689.19	12129.73732	96997475.25	84030786.06	15441.15878	2382.706577
4.118E+11	ROME CITY SD	2021	5323	1082	10037597.12	9276.891978	96571818.55	86534221.43	16256.6638	1885.70301
4.118E+11	ROME CITY SD	2022	5231	1097	11644753	10615.08933	102787924	91143171	17423.66106	2226.104569
4.118E+11	ROME CITY SD	2023	5234	1097	12737219.68	11610.95686	114360142.9	101622923.3	19415.91961	2433.553626
4.118E+11	ROME CITY SD	2024	5228	1168	20256917.27	17343.25109	131959532.8	111702615.6	21366.22333	3874.697259
4.118E+11	ROME CITY SD	2025	5190	1238	22608844.84	18262.39486	142268875.3	119660030.4	23055.88255	4356.232146
4.11902E+11	WATERVILLE CSD	2019	780	86	809039	9407.430233	15748164	14939125	19152.72436	1037.229487
4.11902E+11	WATERVILLE CSD	2020	741	96	1162646	12110.89583	14150953	12988307	17528.07962	1569.022942
4.11902E+11	WATERVILLE CSD	2021	698	100	2097577	20975.77	14564459	12466882	17860.86246	3005.124642
4.11902E+11	WATERVILLE CSD	2022	721	94	738083	7851.946809	13628520	12890437	17878.5534	1023.693481
4.11902E+11	WATERVILLE CSD	2023	708	84	2912847	34676.75	17507252	14594405	20613.56638	4114.190678
4.11902E+11	WATERVILLE CSD	2024	738	90	2971377.93	33015.31033	19605879.99	16634502.06	22539.97569	4026.257358
4.11902E+11	WATERVILLE CSD	2025	764	121	3474285.98	28713.10727	20997414.19	17523128.21	22936.03169	4547.494738
4.12E+11	SHERRILL CITY SD	2019	1913	214	3356196	15683.15888	31135502	27779306	14521.33089	1754.415055
4.12E+11	SHERRILL CITY SD	2020	1881	218	2283894.68	10476.5811	31852471.8	29568577.12	15719.60506	1214.191749
4.12E+11	SHERRILL CITY SD	2021	1822	214	2844665	13292.8271	32070707	29226042	16040.63776	1561.287047
4.12E+11	SHERRILL CITY SD	2022	1807	228	2388841	10477.37281	35601501	33212660	18380	1321.992806
4.12E+11	SHERRILL CITY SD	2023	1806	237	2515150	10612.44726	38074097	35558947	19689.33942	1392.663344
4.12E+11	SHERRILL CITY SD	2024	1817	276	3025502.87	10961.96692	40089069.32	37063566.45	20398.22039	1665.108899
4.12E+11	SHERRILL CITY SD	2025	1822	272	2080569.96	7649.154265	44650758.14	42570188.18	23364.53797	1141.915456
4.12201E+11	HOLLAND PATENT CSD	2019	1336	188	1563635.9	8317.212234	24609989.91	23046354.01	17250.26498	1170.386153
4.12201E+11	HOLLAND PATENT CSD	2020	1316	183	1842561.42	10068.64164	24255174.4	22412612.98	17030.86093	1400.12266
4.12201E+11	HOLLAND PATENT CSD	2021	1235	175	1889484.8	10797.056	25271461.06	23381976.26	18932.7743	1529.947206
4.12201E+11	HOLLAND PATENT CSD	2022	1232	152	1968154	12948.38158	26706988	24738834	20080.2224	1597.527597
4.12201E+11	HOLLAND PATENT CSD	2023	1246	149	2595865.87	17421.91859	28932974.9	26337109.03	21137.32667	2083.359446
4.12201E+11	HOLLAND PATENT CSD	2024	1241	142	2695275.75	18980.81514	33417654.61	30722378.86	24756.14735	2171.857977
4.12201E+11	HOLLAND PATENT CSD	2025	1215	147	2529882.53	17210.08524	34682698.67	32152816.14	26463.22316	2082.207844
4.123E+11	UTICA CITY SD	2019	10510	1619	21999444	13588.29154	148793066	126793622	12064.09343	2093.191627
4.123E+11	UTICA CITY SD	2020	9738	1678	15197324	9056.808105	147784786	132587462	13615.47155	1560.620661
4.123E+11	UTICA CITY SD	2021	9316	1617	15867871	9813.154607	148764450	132896579	14265.41209	1703.292293
4.123E+11	UTICA CITY SD	2022	9257	1680	18815500	11199.70238	158901042	140085542	15132.93097	2032.569947
4.123E+11	UTICA CITY SD	2023	9073	1744	13556562.77	7773.258469	181038956.8	167482394.1	18459.42842	1494.165411
4.123E+11	UTICA CITY SD	2024	9435	1738	22716654.58	13070.57226	222248940	199532285.4	21148.09596	2407.700538
4.123E+11	UTICA CITY SD	2025	9071	1751	17510772.24	10000.44103	244316849.1	226806076.9	25003.42596	1930.41255
4.12801E+11	WESTMORELAND CSD	2019	899	107	2034514	19014.14953	18133233	16098719	17907.36263	2263.085651
4.12801E+11	WESTMORELAND CSD	2020	853	108	1419472	13143.25926	17894077	16474605	19313.72216	1664.093787
4.12801E+11	WESTMORELAND CSD	2021	846	112	2591211	23135.8125	18308871.61	15717660.61	18578.79505	3062.897163
4.12801E+11	WESTMORELAND CSD	2022	821	121	2045630	16906.03306	19497996	17452366	21257.44945	2491.632156
4.12801E+11	WESTMORELAND CSD	2023	820	123	2191214	17814.74797	20821186	18629972	22719.47805	2672.212195
4.12801E+11	WESTMORELAND CSD	2024	836	117	3219021.68	27513.00581	23396112.78	20177091.1	24135.27644	3850.504402
4.12801E+11	WESTMORELAND CSD	2025	775	113	3036805.42	26874.38425	23005707.98	19968902.56	25766.32588	3918.458606
4.12901E+11	ORISKANY CSD	2019	620	56	673291.85	12023.06875	11424761.81	10751469.96	17341.08058	1085.954597
4.12901E+11	ORISKANY CSD	2020	593	62	966172	15583.41935	12038949	11072777	18672.47386	1629.29511
4.12901E+11	ORISKANY CSD	2021	567	65	883471.33	13591.86662	12010518.66	11127047.33	19624.4221	1558.150494
4.12901E+11	ORISKANY CSD	2022	554	67	1007478	15036.98507	12334112	11326634	20445.18773	1818.552347
4.12901E+11	ORISKANY CSD	2023	547	52	935320.97	17986.94173	12570691.51	11635370.54	21271.24413	1709.910366
4.12901E+11	ORISKANY CSD	2024	564	59	2840069.94	48136.77864	14649256.45	11809186.51	20938.27395	5035.585
4.12901E+11	ORISKANY CSD	2025	564	75	2669948.05	35599.30733	14908679.64	12238731.59	21699.87871	4733.950443
4.12902E+11	WHITESBORO CSD	2019	3167	497	8389474	16880.22938	52392088	44002614	13894.09978	2649.028734
4.12902E+11	WHITESBORO CSD	2020	3143	497	9026956	18162.88934	55061182	46034226	14646.58797	2872.082724
4.12902E+11	WHITESBORO CSD	2021	3075	499	9251038	18539.15431	56062040	46811002	15223.09008	3008.467642
4.12902E+11	WHITESBORO CSD	2022	3040	501	9250481	18464.03393	58489974	49239493	16197.20164	3042.921382
4.12902E+11	WHITESBORO CSD	2023	2980	503	10047026	19974.20676	62027895	51980869	17443.24463	3371.485235
4.12902E+11	WHITESBORO CSD	2024	2937	498	10934177	21956.17871	76117243	65183066	22193.75758	3722.906708
4.12902E+11	WHITESBORO CSD	2025	2898	483	11312960	23422.27743	75498949	64185989	22148.3744	3903.712905
4.20101E+11	WEST GENESEE CSD	2019	4499	652	10968559.87	16822.94459	70704634.17	59736074.3	13277.63376	2437.999527
4.20101E+11	WEST GENESEE CSD	2020	4483	672	12955701.71	19279.31802	73304226.82	60348525.11	13461.63844	2889.96246
4.20101E+11	WEST GENESEE CSD	2021	4349	689	11568384.43	16790.10803	73987077.82	62418693.39	14352.42433	2660.010216
4.20101E+11	WEST GENESEE CSD	2022	4313	686	9814988	14307.56268	75668796	65853808	15268.67795	2275.6754
4.20101E+11	WEST GENESEE CSD	2023	4408	681	10544602.47	15483.99775	81065823.97	70521221.5	15998.46223	2392.151196
4.20101E+11	WEST GENESEE CSD	2024	4577	689	11478409	16659.51959	95747679.45	84269270.45	18411.46394	2507.845532
4.20101E+11	WEST GENESEE CSD	2025	4544	695	10070727.36	14490.25519	107643121.8	97572394.46	21472.79808	2216.269225
4.20303E+11	NORTH SYRACUSE CSD	2019	8826	1282	11179252.48	8720.165741	136516845.2	125337592.8	14200.95091	1266.627292
4.20303E+11	NORTH SYRACUSE CSD	2020	8389	1436	19109887.85	13307.72134	133042761.8	113932873.9	13581.2223	2277.969704
4.20303E+11	NORTH SYRACUSE CSD	2021	8041	1304	27823759.74	21337.23906	136740241.6	108916481.8	13545.14138	3460.236257
4.20303E+11	NORTH SYRACUSE CSD	2022	7869	1256	19426226	15466.74045	154961750	135535524	17223.98323	2468.703266
4.20303E+11	NORTH SYRACUSE CSD	2023	7875	1276	21045995.29	16493.72672	165933314.1	144887318.8	18398.38969	2672.507338
4.20303E+11	NORTH SYRACUSE CSD	2024	7978	1471	13650522.36	9279.756873	190197598.8	176547076.5	22129.23997	1711.020602
