"","YEAR","ENTITY_CD","ENTITY_NAME","ASSESSMENT_NAME","SUBGROUP_NAME","TOTAL_COUNT","NOT_TESTED","PCT_NOT_TESTED","NUM_TESTED","PER_PROF","SEASON","COUNTY_DESC","ENTITY_TYPE","Prof_Count","NotProf_Count","Prof_Pct","NotProf_Pct","NotTested_Pct"
"44403",2021,"161501060000","Malone CSD","ELA7","Economically Disadvantaged",105,83,79,22,"14","Spring","FRANKLIN","DISTRICT",3,19,2.85714285714286,18.0952380952381,79.0476190476191
"44404",2021,"161501060000","Malone CSD","ELA7","Not Economically Disadvantaged",92,51,55,41,"41","Spring","FRANKLIN","DISTRICT",17,24,18.4782608695652,26.0869565217391,55.4347826086957
"44405",2021,"161601040000","Brushton-Moira CSD","ELA7","All Students",54,10,19,44,"25","Spring","FRANKLIN","DISTRICT",11,33,20.3703703703704,61.1111111111111,18.5185185185185
"44406",2021,"161601040000","Brushton-Moira CSD","ELA7","General Education Students",40,6,15,34,"29","Spring","FRANKLIN","DISTRICT",10,24,25,60,15
"44407",2021,"161601040000","Brushton-Moira CSD","ELA7","Students with Disabilities",14,4,29,10,"10","Spring","FRANKLIN","DISTRICT",1,9,7.14285714285714,64.2857142857143,28.5714285714286
"44408",2021,"161601040000","Brushton-Moira CSD","ELA7","Economically Disadvantaged",39,10,26,29,"14","Spring","FRANKLIN","DISTRICT",4,25,10.2564102564103,64.1025641025641,25.6410256410256
"44409",2021,"161601040000","Brushton-Moira CSD","ELA7","Not Economically Disadvantaged",15,0,0,15,"47","Spring","FRANKLIN","DISTRICT",7,8,46.6666666666667,53.3333333333333,0
"44410",2021,"161801040000","St Regis Falls CSD","ELA7","All Students",18,5,28,13,"23","Spring","FRANKLIN","DISTRICT",3,10,16.6666666666667,55.5555555555556,27.7777777777778
"44411",2021,"161801040000","St Regis Falls CSD","ELA7","General Education Students",13,4,31,9,NA,"Spring","FRANKLIN","DISTRICT",NA,NA,NA,NA,30.7692307692308
"44412",2021,"161801040000","St Regis Falls CSD","ELA7","Students with Disabilities",5,1,20,4,NA,"Spring","FRANKLIN","DISTRICT",NA,NA,NA,NA,20
"44413",2021,"161801040000","St Regis Falls CSD","ELA7","Economically Disadvantaged",12,4,33,8,"25","Spring","FRANKLIN","DISTRICT",2,6,16.6666666666667,50,33.3333333333333
"44414",2021,"161801040000","St Regis Falls CSD","ELA7","Not Economically Disadvantaged",6,1,17,5,"20","Spring","FRANKLIN","DISTRICT",1,4,16.6666666666667,66.6666666666667,16.6666666666667
"44415",2021,"170301020000","Wheelerville UFSD","ELA7","All Students",12,1,8,11,"36","Spring","FULTON","DISTRICT",4,7,33.3333333333333,58.3333333333333,8.33333333333333
"44416",2021,"170301020000","Wheelerville UFSD","ELA7","General Education Students",11,0,0,11,"36","Spring","FULTON","DISTRICT",4,7,36.3636363636364,63.6363636363636,0
"44417",2021,"170301020000","Wheelerville UFSD","ELA7","Students with Disabilities",1,1,100,0,NA,"Spring","FULTON","DISTRICT",0,0,0,0,100
"44418",2021,"170301020000","Wheelerville UFSD","ELA7","Economically Disadvantaged",10,1,10,9,NA,"Spring","FULTON","DISTRICT",NA,NA,NA,NA,10
"44419",2021,"170301020000","Wheelerville UFSD","ELA7","Not Economically Disadvantaged",2,0,0,2,NA,"Spring","FULTON","DISTRICT",NA,NA,NA,NA,0
"44420",2021,"170500010000","Gloversville City SD","ELA7","All Students",213,88,41,125,"29","Spring","FULTON","DISTRICT",36,89,16.9014084507042,41.7840375586854,41.3145539906103
"44421",2021,"170500010000","Gloversville City SD","ELA7","General Education Students",174,76,44,98,"37","Spring","FULTON","DISTRICT",36,62,20.6896551724138,35.632183908046,43.6781609195402
"44422",2021,"170500010000","Gloversville City SD","ELA7","Students with Disabilities",39,12,31,27,"0","Spring","FULTON","DISTRICT",0,27,0,69.2307692307692,30.7692307692308
"44423",2021,"170500010000","Gloversville City SD","ELA7","Economically Disadvantaged",156,66,42,90,"24","Spring","FULTON","DISTRICT",22,68,14.1025641025641,43.5897435897436,42.3076923076923
"44424",2021,"170500010000","Gloversville City SD","ELA7","Not Economically Disadvantaged",57,22,39,35,"40","Spring","FULTON","DISTRICT",14,21,24.5614035087719,36.8421052631579,38.5964912280702
"44425",2021,"170600010000","Johnstown City SD","ELA7","All Students",116,29,25,87,"38","Spring","FULTON","DISTRICT",33,54,28.448275862069,46.551724137931,25
"44426",2021,"170600010000","Johnstown City SD","ELA7","General Education Students",101,24,24,77,"43","Spring","FULTON","DISTRICT",33,44,32.6732673267327,43.5643564356436,23.7623762376238
"44427",2021,"170600010000","Johnstown City SD","ELA7","Students with Disabilities",15,5,33,10,"0","Spring","FULTON","DISTRICT",0,10,0,66.6666666666667,33.3333333333333
"44428",2021,"170600010000","Johnstown City SD","ELA7","Economically Disadvantaged",55,15,27,40,"25","Spring","FULTON","DISTRICT",10,30,18.1818181818182,54.5454545454545,27.2727272727273
"44429",2021,"170600010000","Johnstown City SD","ELA7","Not Economically Disadvantaged",61,14,23,47,"49","Spring","FULTON","DISTRICT",23,24,37.7049180327869,39.344262295082,22.9508196721311
"44430",2021,"170801040000","Mayfield CSD","ELA7","All Students",66,13,20,53,"42","Spring","FULTON","DISTRICT",22,31,33.3333333333333,46.969696969697,19.6969696969697
"44431",2021,"170801040000","Mayfield CSD","ELA7","General Education Students",59,12,20,47,"47","Spring","FULTON","DISTRICT",22,25,37.2881355932203,42.3728813559322,20.3389830508475
"44432",2021,"170801040000","Mayfield CSD","ELA7","Students with Disabilities",7,1,14,6,"0","Spring","FULTON","DISTRICT",0,6,0,85.7142857142857,14.2857142857143
"44433",2021,"170801040000","Mayfield CSD","ELA7","Economically Disadvantaged",29,7,24,22,"36","Spring","FULTON","DISTRICT",8,14,27.5862068965517,48.2758620689655,24.1379310344828
"44434",2021,"170801040000","Mayfield CSD","ELA7","Not Economically Disadvantaged",37,6,16,31,"45","Spring","FULTON","DISTRICT",14,17,37.8378378378378,45.945945945946,16.2162162162162
"44435",2021,"170901040000","Northville CSD","ELA7","All Students",46,4,9,42,"26","Spring","FULTON","DISTRICT",11,31,23.9130434782609,67.3913043478261,8.69565217391304
"44436",2021,"170901040000","Northville CSD","ELA7","General Education Students",37,3,8,34,"32","Spring","FULTON","DISTRICT",11,23,29.7297297297297,62.1621621621622,8.10810810810811
"44437",2021,"170901040000","Northville CSD","ELA7","Students with Disabilities",9,1,11,8,"0","Spring","FULTON","DISTRICT",0,8,0,88.8888888888889,11.1111111111111
"44438",2021,"170901040000","Northville CSD","ELA7","Economically Disadvantaged",22,3,14,19,"32","Spring","FULTON","DISTRICT",6,13,27.2727272727273,59.0909090909091,13.6363636363636
"44439",2021,"170901040000","Northville CSD","ELA7","Not Economically Disadvantaged",24,1,4,23,"22","Spring","FULTON","DISTRICT",5,18,20.8333333333333,75,4.16666666666667
"44440",2021,"171102040000","Broadalbin-Perth CSD","ELA7","All Students",142,72,51,70,"37","Spring","FULTON","DISTRICT",26,44,18.3098591549296,30.9859154929577,50.7042253521127
"44441",2021,"171102040000","Broadalbin-Perth CSD","ELA7","General Education Students",123,60,49,63,"41","Spring","FULTON","DISTRICT",26,37,21.1382113821138,30.0813008130081,48.780487804878
"44442",2021,"171102040000","Broadalbin-Perth CSD","ELA7","Students with Disabilities",19,12,63,7,"0","Spring","FULTON","DISTRICT",0,7,0,36.8421052631579,63.1578947368421
"44443",2021,"171102040000","Broadalbin-Perth CSD","ELA7","Economically Disadvantaged",73,39,53,34,"35","Spring","FULTON","DISTRICT",12,22,16.4383561643836,30.1369863013699,53.4246575342466
"44444",2021,"171102040000","Broadalbin-Perth CSD","ELA7","Not Economically Disadvantaged",69,33,48,36,"39","Spring","FULTON","DISTRICT",14,22,20.2898550724638,31.8840579710145,47.8260869565217
"44445",2021,"180202040000","Alexander CSD","ELA7","All Students",73,17,23,56,"41","Spring","GENESEE","DISTRICT",23,33,31.5068493150685,45.2054794520548,23.2876712328767
"44446",2021,"180202040000","Alexander CSD","ELA7","General Education Students",59,14,24,45,"47","Spring","GENESEE","DISTRICT",21,24,35.5932203389831,40.6779661016949,23.728813559322
"44447",2021,"180202040000","Alexander CSD","ELA7","Students with Disabilities",14,3,21,11,"18","Spring","GENESEE","DISTRICT",2,9,14.2857142857143,64.2857142857143,21.4285714285714
"44448",2021,"180202040000","Alexander CSD","ELA7","Economically Disadvantaged",19,8,42,11,"36","Spring","GENESEE","DISTRICT",4,7,21.0526315789474,36.8421052631579,42.1052631578947
"44449",2021,"180202040000","Alexander CSD","ELA7","Not Economically Disadvantaged",54,9,17,45,"42","Spring","GENESEE","DISTRICT",19,26,35.1851851851852,48.1481481481481,16.6666666666667
"44450",2021,"180300010000","Batavia City SD","ELA7","All Students",164,53,32,111,"34","Spring","GENESEE","DISTRICT",38,73,23.1707317073171,44.5121951219512,32.3170731707317
"44451",2021,"180300010000","Batavia City SD","ELA7","General Education Students",145,48,33,97,"39","Spring","GENESEE","DISTRICT",38,59,26.2068965517241,40.6896551724138,33.1034482758621
"44452",2021,"180300010000","Batavia City SD","ELA7","Students with Disabilities",19,5,26,14,"0","Spring","GENESEE","DISTRICT",0,14,0,73.6842105263158,26.3157894736842
"44453",2021,"180300010000","Batavia City SD","ELA7","Economically Disadvantaged",101,42,42,59,"27","Spring","GENESEE","DISTRICT",16,43,15.8415841584158,42.5742574257426,41.5841584158416
"44454",2021,"180300010000","Batavia City SD","ELA7","Not Economically Disadvantaged",63,11,17,52,"42","Spring","GENESEE","DISTRICT",22,30,34.9206349206349,47.6190476190476,17.4603174603175
"44455",2021,"180701040000","Byron-Bergen CSD","ELA7","All Students",59,9,15,50,"38","Spring","GENESEE","DISTRICT",19,31,32.2033898305085,52.5423728813559,15.2542372881356
"44456",2021,"180701040000","Byron-Bergen CSD","ELA7","General Education Students",55,9,16,46,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,16.3636363636364
"44457",2021,"180701040000","Byron-Bergen CSD","ELA7","Students with Disabilities",4,0,0,4,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,0
"44458",2021,"180701040000","Byron-Bergen CSD","ELA7","Economically Disadvantaged",19,4,21,15,"27","Spring","GENESEE","DISTRICT",4,11,21.0526315789474,57.8947368421053,21.0526315789474
"44459",2021,"180701040000","Byron-Bergen CSD","ELA7","Not Economically Disadvantaged",40,5,13,35,"43","Spring","GENESEE","DISTRICT",15,20,37.5,50,12.5
"44460",2021,"180901040000","Elba CSD","ELA7","All Students",28,1,4,27,"41","Spring","GENESEE","DISTRICT",11,16,39.2857142857143,57.1428571428571,3.57142857142857
"44461",2021,"180901040000","Elba CSD","ELA7","General Education Students",27,1,4,26,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,3.7037037037037
"44462",2021,"180901040000","Elba CSD","ELA7","Students with Disabilities",1,0,0,1,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,0
"44463",2021,"180901040000","Elba CSD","ELA7","Economically Disadvantaged",9,1,11,8,"25","Spring","GENESEE","DISTRICT",2,6,22.2222222222222,66.6666666666667,11.1111111111111
"44464",2021,"180901040000","Elba CSD","ELA7","Not Economically Disadvantaged",19,0,0,19,"47","Spring","GENESEE","DISTRICT",9,10,47.3684210526316,52.6315789473684,0
"44465",2021,"181001060000","Le Roy CSD","ELA7","All Students",95,18,19,77,"42","Spring","GENESEE","DISTRICT",32,45,33.6842105263158,47.3684210526316,18.9473684210526
"44466",2021,"181001060000","Le Roy CSD","ELA7","General Education Students",83,15,18,68,"47","Spring","GENESEE","DISTRICT",32,36,38.5542168674699,43.3734939759036,18.0722891566265
"44467",2021,"181001060000","Le Roy CSD","ELA7","Students with Disabilities",12,3,25,9,"0","Spring","GENESEE","DISTRICT",0,9,0,75,25
"44468",2021,"181001060000","Le Roy CSD","ELA7","Economically Disadvantaged",40,10,25,30,"27","Spring","GENESEE","DISTRICT",8,22,20,55,25
"44469",2021,"181001060000","Le Roy CSD","ELA7","Not Economically Disadvantaged",55,8,15,47,"51","Spring","GENESEE","DISTRICT",24,23,43.6363636363636,41.8181818181818,14.5454545454545
"44470",2021,"181101040000","Oakfield-Alabama CSD","ELA7","All Students",47,5,11,42,"38","Spring","GENESEE","DISTRICT",16,26,34.0425531914894,55.3191489361702,10.6382978723404
"44471",2021,"181101040000","Oakfield-Alabama CSD","ELA7","General Education Students",41,4,10,37,"43","Spring","GENESEE","DISTRICT",16,21,39.0243902439024,51.219512195122,9.75609756097561
"44472",2021,"181101040000","Oakfield-Alabama CSD","ELA7","Students with Disabilities",6,1,17,5,"0","Spring","GENESEE","DISTRICT",0,5,0,83.3333333333333,16.6666666666667
"44473",2021,"181101040000","Oakfield-Alabama CSD","ELA7","Economically Disadvantaged",25,3,12,22,"27","Spring","GENESEE","DISTRICT",6,16,24,64,12
"44474",2021,"181101040000","Oakfield-Alabama CSD","ELA7","Not Economically Disadvantaged",22,2,9,20,"50","Spring","GENESEE","DISTRICT",10,10,45.4545454545455,45.4545454545455,9.09090909090909
"44475",2021,"181201040000","Pavilion CSD","ELA7","All Students",40,7,18,33,"21","Spring","GENESEE","DISTRICT",7,26,17.5,65,17.5
"44476",2021,"181201040000","Pavilion CSD","ELA7","General Education Students",36,6,17,30,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,16.6666666666667
"44477",2021,"181201040000","Pavilion CSD","ELA7","Students with Disabilities",4,1,25,3,NA,"Spring","GENESEE","DISTRICT",NA,NA,NA,NA,25
"44478",2021,"181201040000","Pavilion CSD","ELA7","Economically Disadvantaged",20,4,20,16,"6","Spring","GENESEE","DISTRICT",1,15,5,75,20
"44479",2021,"181201040000","Pavilion CSD","ELA7","Not Economically Disadvantaged",20,3,15,17,"35","Spring","GENESEE","DISTRICT",6,11,30,55,15
"44480",2021,"181302040000","Pembroke CSD","ELA7","All Students",76,9,12,67,"48","Spring","GENESEE","DISTRICT",32,35,42.1052631578947,46.0526315789474,11.8421052631579
"44481",2021,"181302040000","Pembroke CSD","ELA7","General Education Students",70,9,13,61,"52","Spring","GENESEE","DISTRICT",32,29,45.7142857142857,41.4285714285714,12.8571428571429
"44482",2021,"181302040000","Pembroke CSD","ELA7","Students with Disabilities",6,0,0,6,"0","Spring","GENESEE","DISTRICT",0,6,0,100,0
"44483",2021,"181302040000","Pembroke CSD","ELA7","Economically Disadvantaged",27,6,22,21,"33","Spring","GENESEE","DISTRICT",7,14,25.9259259259259,51.8518518518518,22.2222222222222
"44484",2021,"181302040000","Pembroke CSD","ELA7","Not Economically Disadvantaged",49,3,6,46,"54","Spring","GENESEE","DISTRICT",25,21,51.0204081632653,42.8571428571429,6.12244897959184
"44485",2021,"190301040000","Cairo-Durham CSD","ELA7","All Students",97,55,57,42,"33","Spring","GREENE","DISTRICT",14,28,14.4329896907216,28.8659793814433,56.701030927835
"44486",2021,"190301040000","Cairo-Durham CSD","ELA7","General Education Students",79,45,57,34,"38","Spring","GREENE","DISTRICT",13,21,16.4556962025316,26.5822784810127,56.9620253164557
"44487",2021,"190301040000","Cairo-Durham CSD","ELA7","Students with Disabilities",18,10,56,8,"13","Spring","GREENE","DISTRICT",1,7,5.55555555555556,38.8888888888889,55.5555555555556
"44488",2021,"190301040000","Cairo-Durham CSD","ELA7","Economically Disadvantaged",62,37,60,25,"20","Spring","GREENE","DISTRICT",5,20,8.06451612903226,32.258064516129,59.6774193548387
"44489",2021,"190301040000","Cairo-Durham CSD","ELA7","Not Economically Disadvantaged",35,18,51,17,"53","Spring","GREENE","DISTRICT",9,8,25.7142857142857,22.8571428571429,51.4285714285714
"44490",2021,"190401060000","Catskill CSD","ELA7","All Students",101,59,58,42,"36","Spring","GREENE","DISTRICT",15,27,14.8514851485149,26.7326732673267,58.4158415841584
"44491",2021,"190401060000","Catskill CSD","ELA7","General Education Students",81,45,56,36,"42","Spring","GREENE","DISTRICT",15,21,18.5185185185185,25.9259259259259,55.5555555555556
"44492",2021,"190401060000","Catskill CSD","ELA7","Students with Disabilities",20,14,70,6,"0","Spring","GREENE","DISTRICT",0,6,0,30,70
"44493",2021,"190401060000","Catskill CSD","ELA7","Economically Disadvantaged",52,34,65,18,"33","Spring","GREENE","DISTRICT",6,12,11.5384615384615,23.0769230769231,65.3846153846154
"44494",2021,"190401060000","Catskill CSD","ELA7","Not Economically Disadvantaged",49,25,51,24,"38","Spring","GREENE","DISTRICT",9,15,18.3673469387755,30.6122448979592,51.0204081632653
"44495",2021,"190501040000","Coxsackie-Athens CSD","ELA7","All Students",93,33,35,60,"32","Spring","GREENE","DISTRICT",19,41,20.4301075268817,44.0860215053763,35.4838709677419
"44496",2021,"190501040000","Coxsackie-Athens CSD","ELA7","General Education Students",78,23,29,55,"35","Spring","GREENE","DISTRICT",19,36,24.3589743589744,46.1538461538462,29.4871794871795
"44497",2021,"190501040000","Coxsackie-Athens CSD","ELA7","Students with Disabilities",15,10,67,5,"0","Spring","GREENE","DISTRICT",0,5,0,33.3333333333333,66.6666666666667
"44498",2021,"190501040000","Coxsackie-Athens CSD","ELA7","Economically Disadvantaged",38,15,39,23,"13","Spring","GREENE","DISTRICT",3,20,7.89473684210526,52.6315789473684,39.4736842105263
"44499",2021,"190501040000","Coxsackie-Athens CSD","ELA7","Not Economically Disadvantaged",55,18,33,37,"43","Spring","GREENE","DISTRICT",16,21,29.0909090909091,38.1818181818182,32.7272727272727
"44500",2021,"190701040000","Greenville CSD","ELA7","All Students",97,37,38,60,"33","Spring","GREENE","DISTRICT",20,40,20.6185567010309,41.2371134020619,38.1443298969072
"44501",2021,"190701040000","Greenville CSD","ELA7","General Education Students",80,29,36,51,"39","Spring","GREENE","DISTRICT",20,31,25,38.75,36.25
"44502",2021,"190701040000","Greenville CSD","ELA7","Students with Disabilities",17,8,47,9,"0","Spring","GREENE","DISTRICT",0,9,0,52.9411764705882,47.0588235294118
"44503",2021,"190701040000","Greenville CSD","ELA7","Economically Disadvantaged",33,15,45,18,"33","Spring","GREENE","DISTRICT",6,12,18.1818181818182,36.3636363636364,45.4545454545455
"44504",2021,"190701040000","Greenville CSD","ELA7","Not Economically Disadvantaged",64,22,34,42,"33","Spring","GREENE","DISTRICT",14,28,21.875,43.75,34.375
"44505",2021,"190901040000","Hunter-Tannersville CSD","ELA7","All Students",27,5,19,22,"27","Spring","GREENE","DISTRICT",6,16,22.2222222222222,59.2592592592593,18.5185185185185
"44506",2021,"190901040000","Hunter-Tannersville CSD","ELA7","General Education Students",23,3,13,20,NA,"Spring","GREENE","DISTRICT",NA,NA,NA,NA,13.0434782608696
"44507",2021,"190901040000","Hunter-Tannersville CSD","ELA7","Students with Disabilities",4,2,50,2,NA,"Spring","GREENE","DISTRICT",NA,NA,NA,NA,50
"44508",2021,"190901040000","Hunter-Tannersville CSD","ELA7","Economically Disadvantaged",14,4,29,10,"20","Spring","GREENE","DISTRICT",2,8,14.2857142857143,57.1428571428571,28.5714285714286
"44509",2021,"190901040000","Hunter-Tannersville CSD","ELA7","Not Economically Disadvantaged",13,1,8,12,"33","Spring","GREENE","DISTRICT",4,8,30.7692307692308,61.5384615384615,7.69230769230769
"44510",2021,"191401040000","Windham-Ashland-Jewett CSD","ELA7","All Students",22,22,100,0,NA,"Spring","GREENE","DISTRICT",0,0,0,0,100
"44511",2021,"191401040000","Windham-Ashland-Jewett CSD","ELA7","General Education Students",18,18,100,0,NA,"Spring","GREENE","DISTRICT",0,0,0,0,100
"44512",2021,"191401040000","Windham-Ashland-Jewett CSD","ELA7","Students with Disabilities",4,4,100,0,NA,"Spring","GREENE","DISTRICT",0,0,0,0,100
"44513",2021,"191401040000","Windham-Ashland-Jewett CSD","ELA7","Economically Disadvantaged",9,9,100,0,NA,"Spring","GREENE","DISTRICT",0,0,0,0,100
"44514",2021,"191401040000","Windham-Ashland-Jewett CSD","ELA7","Not Economically Disadvantaged",13,13,100,0,NA,"Spring","GREENE","DISTRICT",0,0,0,0,100
"44515",2021,"200401040000","Indian Lake CSD","ELA7","All Students",6,1,17,5,"40","Spring","HAMILTON","DISTRICT",2,3,33.3333333333333,50,16.6666666666667
"44516",2021,"200401040000","Indian Lake CSD","ELA7","General Education Students",5,1,20,4,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,20
"44517",2021,"200401040000","Indian Lake CSD","ELA7","Students with Disabilities",1,0,0,1,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44518",2021,"200401040000","Indian Lake CSD","ELA7","Economically Disadvantaged",2,0,0,2,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44519",2021,"200401040000","Indian Lake CSD","ELA7","Not Economically Disadvantaged",4,1,25,3,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,25
"44520",2021,"200601040000","Lake Pleasant CSD","ELA7","All Students",5,0,0,5,"60","Spring","HAMILTON","DISTRICT",3,2,60,40,0
"44521",2021,"200601040000","Lake Pleasant CSD","ELA7","General Education Students",5,0,0,5,"60","Spring","HAMILTON","DISTRICT",3,2,60,40,0
"44522",2021,"200601040000","Lake Pleasant CSD","ELA7","Economically Disadvantaged",2,0,0,2,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44523",2021,"200601040000","Lake Pleasant CSD","ELA7","Not Economically Disadvantaged",3,0,0,3,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44524",2021,"200701040000","Long Lake CSD","ELA7","All Students",6,0,0,6,"67","Spring","HAMILTON","DISTRICT",4,2,66.6666666666667,33.3333333333333,0
"44525",2021,"200701040000","Long Lake CSD","ELA7","General Education Students",6,0,0,6,"67","Spring","HAMILTON","DISTRICT",4,2,66.6666666666667,33.3333333333333,0
"44526",2021,"200701040000","Long Lake CSD","ELA7","Economically Disadvantaged",1,0,0,1,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44527",2021,"200701040000","Long Lake CSD","ELA7","Not Economically Disadvantaged",5,0,0,5,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44528",2021,"200901040000","Wells CSD","ELA7","All Students",9,1,11,8,"50","Spring","HAMILTON","DISTRICT",4,4,44.4444444444444,44.4444444444444,11.1111111111111
"44529",2021,"200901040000","Wells CSD","ELA7","General Education Students",7,1,14,6,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,14.2857142857143
"44530",2021,"200901040000","Wells CSD","ELA7","Students with Disabilities",2,0,0,2,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44531",2021,"200901040000","Wells CSD","ELA7","Economically Disadvantaged",6,1,17,5,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,16.6666666666667
"44532",2021,"200901040000","Wells CSD","ELA7","Not Economically Disadvantaged",3,0,0,3,NA,"Spring","HAMILTON","DISTRICT",NA,NA,NA,NA,0
"44533",2021,"210302040000","West Canada Valley CSD","ELA7","All Students",58,11,19,47,"19","Spring","HERKIMER","DISTRICT",9,38,15.5172413793103,65.5172413793103,18.9655172413793
"44534",2021,"210302040000","West Canada Valley CSD","ELA7","General Education Students",49,10,20,39,"23","Spring","HERKIMER","DISTRICT",9,30,18.3673469387755,61.2244897959184,20.4081632653061
"44535",2021,"210302040000","West Canada Valley CSD","ELA7","Students with Disabilities",9,1,11,8,"0","Spring","HERKIMER","DISTRICT",0,8,0,88.8888888888889,11.1111111111111
"44536",2021,"210302040000","West Canada Valley CSD","ELA7","Economically Disadvantaged",30,7,23,23,"13","Spring","HERKIMER","DISTRICT",3,20,10,66.6666666666667,23.3333333333333
"44537",2021,"210302040000","West Canada Valley CSD","ELA7","Not Economically Disadvantaged",28,4,14,24,"25","Spring","HERKIMER","DISTRICT",6,18,21.4285714285714,64.2857142857143,14.2857142857143
"44538",2021,"210402060000","Frankfort-Schuyler CSD","ELA7","All Students",83,40,48,43,"40","Spring","HERKIMER","DISTRICT",17,26,20.4819277108434,31.3253012048193,48.1927710843374
"44539",2021,"210402060000","Frankfort-Schuyler CSD","ELA7","General Education Students",65,30,46,35,"43","Spring","HERKIMER","DISTRICT",15,20,23.0769230769231,30.7692307692308,46.1538461538462
"44540",2021,"210402060000","Frankfort-Schuyler CSD","ELA7","Students with Disabilities",18,10,56,8,"25","Spring","HERKIMER","DISTRICT",2,6,11.1111111111111,33.3333333333333,55.5555555555556
"44541",2021,"210402060000","Frankfort-Schuyler CSD","ELA7","Economically Disadvantaged",44,24,55,20,"20","Spring","HERKIMER","DISTRICT",4,16,9.09090909090909,36.3636363636364,54.5454545454545
"44542",2021,"210402060000","Frankfort-Schuyler CSD","ELA7","Not Economically Disadvantaged",39,16,41,23,"57","Spring","HERKIMER","DISTRICT",13,10,33.3333333333333,25.6410256410256,41.025641025641
"44543",2021,"210601060000","Herkimer CSD","ELA7","All Students",79,8,10,71,"32","Spring","HERKIMER","DISTRICT",23,48,29.1139240506329,60.7594936708861,10.126582278481
"44544",2021,"210601060000","Herkimer CSD","ELA7","General Education Students",65,5,8,60,"37","Spring","HERKIMER","DISTRICT",22,38,33.8461538461538,58.4615384615385,7.69230769230769
"44545",2021,"210601060000","Herkimer CSD","ELA7","Students with Disabilities",14,3,21,11,NA,"Spring","HERKIMER","DISTRICT",1,10,7.14285714285714,71.4285714285714,21.4285714285714
"44546",2021,"210601060000","Herkimer CSD","ELA7","Economically Disadvantaged",52,5,10,47,"26","Spring","HERKIMER","DISTRICT",12,35,23.0769230769231,67.3076923076923,9.61538461538462
"44547",2021,"210601060000","Herkimer CSD","ELA7","Not Economically Disadvantaged",27,3,11,24,"46","Spring","HERKIMER","DISTRICT",11,13,40.7407407407407,48.1481481481481,11.1111111111111
"44548",2021,"210800050000","Little Falls City SD","ELA7","All Students",84,24,29,60,"32","Spring","HERKIMER","DISTRICT",19,41,22.6190476190476,48.8095238095238,28.5714285714286
"44549",2021,"210800050000","Little Falls City SD","ELA7","General Education Students",68,20,29,48,"40","Spring","HERKIMER","DISTRICT",19,29,27.9411764705882,42.6470588235294,29.4117647058824
"44550",2021,"210800050000","Little Falls City SD","ELA7","Students with Disabilities",16,4,25,12,"0","Spring","HERKIMER","DISTRICT",0,12,0,75,25
"44551",2021,"210800050000","Little Falls City SD","ELA7","Economically Disadvantaged",52,15,29,37,"22","Spring","HERKIMER","DISTRICT",8,29,15.3846153846154,55.7692307692308,28.8461538461538
"44552",2021,"210800050000","Little Falls City SD","ELA7","Not Economically Disadvantaged",32,9,28,23,"48","Spring","HERKIMER","DISTRICT",11,12,34.375,37.5,28.125
"44553",2021,"211003040000","Dolgeville CSD","ELA7","All Students",68,35,51,33,"21","Spring","HERKIMER","DISTRICT",7,26,10.2941176470588,38.2352941176471,51.4705882352941
"44554",2021,"211003040000","Dolgeville CSD","ELA7","General Education Students",49,26,53,23,"17","Spring","HERKIMER","DISTRICT",4,19,8.16326530612245,38.7755102040816,53.0612244897959
"44555",2021,"211003040000","Dolgeville CSD","ELA7","Students with Disabilities",19,9,47,10,"30","Spring","HERKIMER","DISTRICT",3,7,15.7894736842105,36.8421052631579,47.3684210526316
"44556",2021,"211003040000","Dolgeville CSD","ELA7","Economically Disadvantaged",46,22,48,24,"21","Spring","HERKIMER","DISTRICT",5,19,10.8695652173913,41.304347826087,47.8260869565217
"44557",2021,"211003040000","Dolgeville CSD","ELA7","Not Economically Disadvantaged",22,13,59,9,"22","Spring","HERKIMER","DISTRICT",2,7,9.09090909090909,31.8181818181818,59.0909090909091
"44558",2021,"211103040000","Poland CSD","ELA7","All Students",42,5,12,37,"35","Spring","HERKIMER","DISTRICT",13,24,30.952380952381,57.1428571428571,11.9047619047619
"44559",2021,"211103040000","Poland CSD","ELA7","General Education Students",35,4,11,31,"39","Spring","HERKIMER","DISTRICT",12,19,34.2857142857143,54.2857142857143,11.4285714285714
