"","YEAR","ENTITY_CD","ENTITY_NAME","ASSESSMENT_NAME","SUBGROUP_NAME","TOTAL_COUNT","NOT_TESTED","PCT_NOT_TESTED","NUM_TESTED","LEVEL3_COUNT","LEVEL4_COUNT","PER_PROF","SEASON","COUNTY_DESC","ENTITY_TYPE","Prof_Count","NotProf_Count","Prof_Pct","NotProf_Pct","NotTested_Pct"
"10607",2024,"080201040002","Greenlawn Elementary School","ELA3","All Students",44,2,5,42,5,3,"19","Spring","CHENANGO","SCHOOL",8,34,18.1818181818182,77.2727272727273,4.54545454545455
"10608",2024,"080201040002","Greenlawn Elementary School","ELA3_8","All Students",225,15,7,210,41,20,"29","Spring","CHENANGO","SCHOOL",61,149,27.1111111111111,66.2222222222222,6.66666666666667
"10609",2024,"080201040002","Greenlawn Elementary School","ELA6","All Students",57,4,7,53,13,6,"36","Spring","CHENANGO","SCHOOL",19,34,33.3333333333333,59.6491228070175,7.01754385964912
"10610",2024,"080201040002","Greenlawn Elementary School","ELA5","All Students",66,3,5,63,13,6,"30","Spring","CHENANGO","SCHOOL",19,44,28.7878787878788,66.6666666666667,4.54545454545455
"10611",2024,"080201040002","Greenlawn Elementary School","ELA4","All Students",58,6,10,52,10,5,"29","Spring","CHENANGO","SCHOOL",15,37,25.8620689655172,63.7931034482759,10.3448275862069
"10612",2024,"080201040002","Greenlawn Elementary School","ELA3","Economically Disadvantaged",26,2,8,24,2,0,NA,"Spring","CHENANGO","SCHOOL",2,22,7.69230769230769,84.6153846153846,7.69230769230769
"10613",2024,"080201040002","Greenlawn Elementary School","ELA6","Economically Disadvantaged",31,3,10,28,10,3,"46","Spring","CHENANGO","SCHOOL",13,15,41.9354838709677,48.3870967741936,9.67741935483871
"10614",2024,"080201040002","Greenlawn Elementary School","ELA5","Economically Disadvantaged",40,3,8,37,4,3,"19","Spring","CHENANGO","SCHOOL",7,30,17.5,75,7.5
"10615",2024,"080201040002","Greenlawn Elementary School","ELA4","Economically Disadvantaged",33,3,9,30,7,2,"30","Spring","CHENANGO","SCHOOL",9,21,27.2727272727273,63.6363636363636,9.09090909090909
"10616",2024,"080201040002","Greenlawn Elementary School","ELA3","General Education Students",35,1,3,34,3,3,"18","Spring","CHENANGO","SCHOOL",6,28,17.1428571428571,80,2.85714285714286
"10617",2024,"080201040002","Greenlawn Elementary School","ELA6","General Education Students",48,4,8,44,13,6,"43","Spring","CHENANGO","SCHOOL",19,25,39.5833333333333,52.0833333333333,8.33333333333333
"10618",2024,"080201040002","Greenlawn Elementary School","ELA5","General Education Students",54,3,6,51,13,6,"37","Spring","CHENANGO","SCHOOL",19,32,35.1851851851852,59.2592592592593,5.55555555555556
"10619",2024,"080201040002","Greenlawn Elementary School","ELA4","General Education Students",48,5,10,43,10,5,"35","Spring","CHENANGO","SCHOOL",15,28,31.25,58.3333333333333,10.4166666666667
"10620",2024,"080201040002","Greenlawn Elementary School","ELA3","Non-English Language Learner",44,2,5,42,5,3,"19","Spring","CHENANGO","SCHOOL",8,34,18.1818181818182,77.2727272727273,4.54545454545455
"10621",2024,"080201040002","Greenlawn Elementary School","ELA6","Non-English Language Learner",57,4,7,53,13,6,"36","Spring","CHENANGO","SCHOOL",19,34,33.3333333333333,59.6491228070175,7.01754385964912
"10622",2024,"080201040002","Greenlawn Elementary School","ELA5","Non-English Language Learner",66,3,5,63,13,6,"30","Spring","CHENANGO","SCHOOL",19,44,28.7878787878788,66.6666666666667,4.54545454545455
"10623",2024,"080201040002","Greenlawn Elementary School","ELA4","Non-English Language Learner",58,6,10,52,10,5,"29","Spring","CHENANGO","SCHOOL",15,37,25.8620689655172,63.7931034482759,10.3448275862069
"10624",2024,"080201040002","Greenlawn Elementary School","ELA3","Not Economically Disadvantaged",18,0,0,18,3,3,"33","Spring","CHENANGO","SCHOOL",6,12,33.3333333333333,66.6666666666667,0
"10625",2024,"080201040002","Greenlawn Elementary School","ELA6","Not Economically Disadvantaged",26,1,4,25,3,3,"24","Spring","CHENANGO","SCHOOL",6,19,23.0769230769231,73.0769230769231,3.84615384615385
"10626",2024,"080201040002","Greenlawn Elementary School","ELA5","Not Economically Disadvantaged",26,0,0,26,9,3,"46","Spring","CHENANGO","SCHOOL",12,14,46.1538461538462,53.8461538461538,0
"10627",2024,"080201040002","Greenlawn Elementary School","ELA4","Not Economically Disadvantaged",25,3,12,22,3,3,"27","Spring","CHENANGO","SCHOOL",6,16,24,64,12
"10628",2024,"080201040002","Greenlawn Elementary School","ELA3","Students with Disabilities",9,1,11,8,2,0,"25","Spring","CHENANGO","SCHOOL",2,6,22.2222222222222,66.6666666666667,11.1111111111111
"10629",2024,"080201040002","Greenlawn Elementary School","ELA6","Students with Disabilities",9,0,0,9,0,0,"0","Spring","CHENANGO","SCHOOL",0,9,0,100,0
"10630",2024,"080201040002","Greenlawn Elementary School","ELA5","Students with Disabilities",12,0,0,12,0,0,"0","Spring","CHENANGO","SCHOOL",0,12,0,100,0
"10631",2024,"080201040002","Greenlawn Elementary School","ELA4","Students with Disabilities",10,1,10,9,0,0,"0","Spring","CHENANGO","SCHOOL",0,9,0,90,10
"10632",2024,"080601040000","Greene CSD","ELA3_8","All Students",407,49,12,358,104,32,"38","Spring","CHENANGO","DISTRICT",136,222,33.4152334152334,54.5454545454545,12.039312039312
"10633",2024,"080601040000","Greene CSD","ELA5","All Students",70,5,7,65,18,1,"29","Spring","CHENANGO","DISTRICT",19,46,27.1428571428571,65.7142857142857,7.14285714285714
"10634",2024,"080601040000","Greene CSD","ELA8","All Students",69,8,12,61,19,9,"46","Spring","CHENANGO","DISTRICT",28,33,40.5797101449275,47.8260869565217,11.5942028985507
"10635",2024,"080601040000","Greene CSD","ELA4","All Students",77,12,16,65,25,5,"46","Spring","CHENANGO","DISTRICT",30,35,38.961038961039,45.4545454545455,15.5844155844156
"10636",2024,"080601040000","Greene CSD","ELA7","All Students",76,6,8,70,16,10,"37","Spring","CHENANGO","DISTRICT",26,44,34.2105263157895,57.8947368421053,7.89473684210526
"10637",2024,"080601040000","Greene CSD","ELA3","All Students",51,6,12,45,9,2,"24","Spring","CHENANGO","DISTRICT",11,34,21.5686274509804,66.6666666666667,11.7647058823529
"10638",2024,"080601040000","Greene CSD","ELA6","All Students",64,12,19,52,17,5,"42","Spring","CHENANGO","DISTRICT",22,30,34.375,46.875,18.75
"10639",2024,"080601040000","Greene CSD","ELA5","Economically Disadvantaged",33,3,9,30,6,0,"20","Spring","CHENANGO","DISTRICT",6,24,18.1818181818182,72.7272727272727,9.09090909090909
"10640",2024,"080601040000","Greene CSD","ELA8","Economically Disadvantaged",32,4,13,28,3,5,"29","Spring","CHENANGO","DISTRICT",8,20,25,62.5,12.5
"10641",2024,"080601040000","Greene CSD","ELA4","Economically Disadvantaged",35,7,20,28,10,2,"43","Spring","CHENANGO","DISTRICT",12,16,34.2857142857143,45.7142857142857,20
"10642",2024,"080601040000","Greene CSD","ELA7","Economically Disadvantaged",29,1,3,28,6,1,"25","Spring","CHENANGO","DISTRICT",7,21,24.1379310344828,72.4137931034483,3.44827586206897
"10643",2024,"080601040000","Greene CSD","ELA3","Economically Disadvantaged",31,5,16,26,4,0,"15","Spring","CHENANGO","DISTRICT",4,22,12.9032258064516,70.9677419354839,16.1290322580645
"10644",2024,"080601040000","Greene CSD","ELA6","Economically Disadvantaged",34,7,21,27,5,2,"26","Spring","CHENANGO","DISTRICT",7,20,20.5882352941176,58.8235294117647,20.5882352941176
"10645",2024,"080601040000","Greene CSD","ELA8","English Language Learner",2,0,0,2,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,0
"10646",2024,"080601040000","Greene CSD","ELA4","English Language Learner",3,0,0,3,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,0
"10647",2024,"080601040000","Greene CSD","ELA3","English Language Learner",1,0,0,1,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,0
"10648",2024,"080601040000","Greene CSD","ELA5","General Education Students",61,2,3,59,17,1,"31","Spring","CHENANGO","DISTRICT",18,41,29.5081967213115,67.2131147540984,3.27868852459016
"10649",2024,"080601040000","Greene CSD","ELA8","General Education Students",55,5,9,50,19,9,"56","Spring","CHENANGO","DISTRICT",28,22,50.9090909090909,40,9.09090909090909
"10650",2024,"080601040000","Greene CSD","ELA4","General Education Students",67,8,12,59,25,5,"51","Spring","CHENANGO","DISTRICT",30,29,44.7761194029851,43.2835820895522,11.9402985074627
"10651",2024,"080601040000","Greene CSD","ELA7","General Education Students",68,3,4,65,16,10,"40","Spring","CHENANGO","DISTRICT",26,39,38.2352941176471,57.3529411764706,4.41176470588235
"10652",2024,"080601040000","Greene CSD","ELA3","General Education Students",38,2,5,36,8,2,"28","Spring","CHENANGO","DISTRICT",10,26,26.3157894736842,68.4210526315789,5.26315789473684
"10653",2024,"080601040000","Greene CSD","ELA6","General Education Students",52,8,15,44,17,5,"50","Spring","CHENANGO","DISTRICT",22,22,42.3076923076923,42.3076923076923,15.3846153846154
"10654",2024,"080601040000","Greene CSD","ELA5","Non-English Language Learner",70,5,7,65,18,1,"29","Spring","CHENANGO","DISTRICT",19,46,27.1428571428571,65.7142857142857,7.14285714285714
"10655",2024,"080601040000","Greene CSD","ELA8","Non-English Language Learner",67,8,12,59,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,11.9402985074627
"10656",2024,"080601040000","Greene CSD","ELA4","Non-English Language Learner",74,12,16,62,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,16.2162162162162
"10657",2024,"080601040000","Greene CSD","ELA7","Non-English Language Learner",76,6,8,70,16,10,"37","Spring","CHENANGO","DISTRICT",26,44,34.2105263157895,57.8947368421053,7.89473684210526
"10658",2024,"080601040000","Greene CSD","ELA3","Non-English Language Learner",50,6,12,44,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,12
"10659",2024,"080601040000","Greene CSD","ELA6","Non-English Language Learner",64,12,19,52,17,5,"42","Spring","CHENANGO","DISTRICT",22,30,34.375,46.875,18.75
"10660",2024,"080601040000","Greene CSD","ELA5","Not Economically Disadvantaged",37,2,5,35,12,1,"37","Spring","CHENANGO","DISTRICT",13,22,35.1351351351351,59.4594594594595,5.40540540540541
"10661",2024,"080601040000","Greene CSD","ELA8","Not Economically Disadvantaged",37,4,11,33,16,4,"61","Spring","CHENANGO","DISTRICT",20,13,54.0540540540541,35.1351351351351,10.8108108108108
"10662",2024,"080601040000","Greene CSD","ELA4","Not Economically Disadvantaged",42,5,12,37,15,3,"49","Spring","CHENANGO","DISTRICT",18,19,42.8571428571429,45.2380952380952,11.9047619047619
"10663",2024,"080601040000","Greene CSD","ELA7","Not Economically Disadvantaged",47,5,11,42,10,9,"45","Spring","CHENANGO","DISTRICT",19,23,40.4255319148936,48.936170212766,10.6382978723404
"10664",2024,"080601040000","Greene CSD","ELA3","Not Economically Disadvantaged",20,1,5,19,5,2,"37","Spring","CHENANGO","DISTRICT",7,12,35,60,5
"10665",2024,"080601040000","Greene CSD","ELA6","Not Economically Disadvantaged",30,5,17,25,12,3,"60","Spring","CHENANGO","DISTRICT",15,10,50,33.3333333333333,16.6666666666667
"10666",2024,"080601040000","Greene CSD","ELA5","Students with Disabilities",9,3,33,6,1,0,"17","Spring","CHENANGO","DISTRICT",1,5,11.1111111111111,55.5555555555556,33.3333333333333
"10667",2024,"080601040000","Greene CSD","ELA8","Students with Disabilities",14,3,21,11,0,0,"0","Spring","CHENANGO","DISTRICT",0,11,0,78.5714285714286,21.4285714285714
"10668",2024,"080601040000","Greene CSD","ELA4","Students with Disabilities",10,4,40,6,0,0,"0","Spring","CHENANGO","DISTRICT",0,6,0,60,40
"10669",2024,"080601040000","Greene CSD","ELA7","Students with Disabilities",8,3,38,5,0,0,"0","Spring","CHENANGO","DISTRICT",0,5,0,62.5,37.5
"10670",2024,"080601040000","Greene CSD","ELA3","Students with Disabilities",13,4,31,9,1,0,"11","Spring","CHENANGO","DISTRICT",1,8,7.69230769230769,61.5384615384615,30.7692307692308
"10671",2024,"080601040000","Greene CSD","ELA6","Students with Disabilities",12,4,33,8,0,0,"0","Spring","CHENANGO","DISTRICT",0,8,0,66.6666666666667,33.3333333333333
"10672",2024,"080601040002","Greene Intermediate School","ELA3","All Students",49,4,8,45,9,2,"24","Spring","CHENANGO","SCHOOL",11,34,22.4489795918367,69.3877551020408,8.16326530612245
"10673",2024,"080601040002","Greene Intermediate School","ELA3_8","All Students",192,20,10,172,52,8,"35","Spring","CHENANGO","SCHOOL",60,112,31.25,58.3333333333333,10.4166666666667
"10674",2024,"080601040002","Greene Intermediate School","ELA5","All Students",68,5,7,63,18,1,"30","Spring","CHENANGO","SCHOOL",19,44,27.9411764705882,64.7058823529412,7.35294117647059
"10675",2024,"080601040002","Greene Intermediate School","ELA4","All Students",75,11,15,64,25,5,"47","Spring","CHENANGO","SCHOOL",30,34,40,45.3333333333333,14.6666666666667
"10676",2024,"080601040002","Greene Intermediate School","ELA3","Economically Disadvantaged",29,3,10,26,4,0,"15","Spring","CHENANGO","SCHOOL",4,22,13.7931034482759,75.8620689655172,10.3448275862069
"10677",2024,"080601040002","Greene Intermediate School","ELA5","Economically Disadvantaged",33,3,9,30,6,0,"20","Spring","CHENANGO","SCHOOL",6,24,18.1818181818182,72.7272727272727,9.09090909090909
"10678",2024,"080601040002","Greene Intermediate School","ELA4","Economically Disadvantaged",35,7,20,28,10,2,"43","Spring","CHENANGO","SCHOOL",12,16,34.2857142857143,45.7142857142857,20
"10679",2024,"080601040002","Greene Intermediate School","ELA3","English Language Learner",1,0,0,1,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,0
"10680",2024,"080601040002","Greene Intermediate School","ELA4","English Language Learner",3,0,0,3,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,0
"10681",2024,"080601040002","Greene Intermediate School","ELA3","General Education Students",38,2,5,36,8,2,"28","Spring","CHENANGO","SCHOOL",10,26,26.3157894736842,68.4210526315789,5.26315789473684
"10682",2024,"080601040002","Greene Intermediate School","ELA5","General Education Students",61,2,3,59,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,3.27868852459016
"10683",2024,"080601040002","Greene Intermediate School","ELA4","General Education Students",67,8,12,59,25,5,"51","Spring","CHENANGO","SCHOOL",30,29,44.7761194029851,43.2835820895522,11.9402985074627
"10684",2024,"080601040002","Greene Intermediate School","ELA3","Non-English Language Learner",48,4,8,44,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,8.33333333333333
"10685",2024,"080601040002","Greene Intermediate School","ELA5","Non-English Language Learner",68,5,7,63,18,1,"30","Spring","CHENANGO","SCHOOL",19,44,27.9411764705882,64.7058823529412,7.35294117647059
"10686",2024,"080601040002","Greene Intermediate School","ELA4","Non-English Language Learner",72,11,15,61,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,15.2777777777778
"10687",2024,"080601040002","Greene Intermediate School","ELA3","Not Economically Disadvantaged",20,1,5,19,5,2,"37","Spring","CHENANGO","SCHOOL",7,12,35,60,5
"10688",2024,"080601040002","Greene Intermediate School","ELA5","Not Economically Disadvantaged",35,2,6,33,12,1,"39","Spring","CHENANGO","SCHOOL",13,20,37.1428571428571,57.1428571428571,5.71428571428571
"10689",2024,"080601040002","Greene Intermediate School","ELA4","Not Economically Disadvantaged",40,4,10,36,15,3,"50","Spring","CHENANGO","SCHOOL",18,18,45,45,10
"10690",2024,"080601040002","Greene Intermediate School","ELA3","Students with Disabilities",11,2,18,9,1,0,"11","Spring","CHENANGO","SCHOOL",1,8,9.09090909090909,72.7272727272727,18.1818181818182
"10691",2024,"080601040002","Greene Intermediate School","ELA5","Students with Disabilities",7,3,43,4,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,42.8571428571429
"10692",2024,"080601040002","Greene Intermediate School","ELA4","Students with Disabilities",8,3,38,5,0,0,"0","Spring","CHENANGO","SCHOOL",0,5,0,62.5,37.5
"10693",2024,"080601040004","Greene Middle School","ELA7","All Students",75,5,7,70,16,10,"37","Spring","CHENANGO","SCHOOL",26,44,34.6666666666667,58.6666666666667,6.66666666666667
"10694",2024,"080601040004","Greene Middle School","ELA3_8","All Students",205,22,11,183,52,24,"42","Spring","CHENANGO","SCHOOL",76,107,37.0731707317073,52.1951219512195,10.7317073170732
"10695",2024,"080601040004","Greene Middle School","ELA6","All Students",63,11,17,52,17,5,"42","Spring","CHENANGO","SCHOOL",22,30,34.9206349206349,47.6190476190476,17.4603174603175
"10696",2024,"080601040004","Greene Middle School","ELA8","All Students",67,6,9,61,19,9,"46","Spring","CHENANGO","SCHOOL",28,33,41.7910447761194,49.2537313432836,8.95522388059701
"10697",2024,"080601040004","Greene Middle School","ELA7","Economically Disadvantaged",29,1,3,28,6,1,"25","Spring","CHENANGO","SCHOOL",7,21,24.1379310344828,72.4137931034483,3.44827586206897
"10698",2024,"080601040004","Greene Middle School","ELA6","Economically Disadvantaged",33,6,18,27,5,2,"26","Spring","CHENANGO","SCHOOL",7,20,21.2121212121212,60.6060606060606,18.1818181818182
"10699",2024,"080601040004","Greene Middle School","ELA8","Economically Disadvantaged",32,4,13,28,3,5,"29","Spring","CHENANGO","SCHOOL",8,20,25,62.5,12.5
"10700",2024,"080601040004","Greene Middle School","ELA8","English Language Learner",2,0,0,2,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,0
"10701",2024,"080601040004","Greene Middle School","ELA7","General Education Students",68,3,4,65,16,10,"40","Spring","CHENANGO","SCHOOL",26,39,38.2352941176471,57.3529411764706,4.41176470588235
"10702",2024,"080601040004","Greene Middle School","ELA6","General Education Students",52,8,15,44,17,5,"50","Spring","CHENANGO","SCHOOL",22,22,42.3076923076923,42.3076923076923,15.3846153846154
"10703",2024,"080601040004","Greene Middle School","ELA8","General Education Students",55,5,9,50,19,9,"56","Spring","CHENANGO","SCHOOL",28,22,50.9090909090909,40,9.09090909090909
"10704",2024,"080601040004","Greene Middle School","ELA7","Non-English Language Learner",75,5,7,70,16,10,"37","Spring","CHENANGO","SCHOOL",26,44,34.6666666666667,58.6666666666667,6.66666666666667
"10705",2024,"080601040004","Greene Middle School","ELA6","Non-English Language Learner",63,11,17,52,17,5,"42","Spring","CHENANGO","SCHOOL",22,30,34.9206349206349,47.6190476190476,17.4603174603175
"10706",2024,"080601040004","Greene Middle School","ELA8","Non-English Language Learner",65,6,9,59,NA,NA,NA,"Spring","CHENANGO","SCHOOL",NA,NA,NA,NA,9.23076923076923
"10707",2024,"080601040004","Greene Middle School","ELA7","Not Economically Disadvantaged",46,4,9,42,10,9,"45","Spring","CHENANGO","SCHOOL",19,23,41.304347826087,50,8.69565217391304
"10708",2024,"080601040004","Greene Middle School","ELA6","Not Economically Disadvantaged",30,5,17,25,12,3,"60","Spring","CHENANGO","SCHOOL",15,10,50,33.3333333333333,16.6666666666667
"10709",2024,"080601040004","Greene Middle School","ELA8","Not Economically Disadvantaged",35,2,6,33,16,4,"61","Spring","CHENANGO","SCHOOL",20,13,57.1428571428571,37.1428571428571,5.71428571428571
"10710",2024,"080601040004","Greene Middle School","ELA7","Students with Disabilities",7,2,29,5,0,0,"0","Spring","CHENANGO","SCHOOL",0,5,0,71.4285714285714,28.5714285714286
"10711",2024,"080601040004","Greene Middle School","ELA6","Students with Disabilities",11,3,27,8,0,0,"0","Spring","CHENANGO","SCHOOL",0,8,0,72.7272727272727,27.2727272727273
"10712",2024,"080601040004","Greene Middle School","ELA8","Students with Disabilities",12,1,8,11,0,0,"0","Spring","CHENANGO","SCHOOL",0,11,0,91.6666666666667,8.33333333333333
"10713",2024,"081003040000","Unadilla Valley CSD","ELA3_8","All Students",339,33,10,306,52,18,"23","Spring","CHENANGO","DISTRICT",70,236,20.6489675516224,69.6165191740413,9.73451327433628
"10714",2024,"081003040000","Unadilla Valley CSD","ELA5","All Students",48,3,6,45,5,3,"18","Spring","CHENANGO","DISTRICT",8,37,16.6666666666667,77.0833333333333,6.25
"10715",2024,"081003040000","Unadilla Valley CSD","ELA8","All Students",51,9,18,42,5,7,"29","Spring","CHENANGO","DISTRICT",12,30,23.5294117647059,58.8235294117647,17.6470588235294
"10716",2024,"081003040000","Unadilla Valley CSD","ELA4","All Students",44,3,7,41,9,0,"22","Spring","CHENANGO","DISTRICT",9,32,20.4545454545455,72.7272727272727,6.81818181818182
"10717",2024,"081003040000","Unadilla Valley CSD","ELA7","All Students",66,14,21,52,9,4,"25","Spring","CHENANGO","DISTRICT",13,39,19.6969696969697,59.0909090909091,21.2121212121212
"10718",2024,"081003040000","Unadilla Valley CSD","ELA3","All Students",58,2,3,56,16,3,"34","Spring","CHENANGO","DISTRICT",19,37,32.7586206896552,63.7931034482759,3.44827586206897
"10719",2024,"081003040000","Unadilla Valley CSD","ELA6","All Students",72,2,3,70,8,1,"13","Spring","CHENANGO","DISTRICT",9,61,12.5,84.7222222222222,2.77777777777778
"10720",2024,"081003040000","Unadilla Valley CSD","ELA5","Economically Disadvantaged",31,1,3,30,3,2,"17","Spring","CHENANGO","DISTRICT",5,25,16.1290322580645,80.6451612903226,3.2258064516129
"10721",2024,"081003040000","Unadilla Valley CSD","ELA8","Economically Disadvantaged",32,8,25,24,2,3,"21","Spring","CHENANGO","DISTRICT",5,19,15.625,59.375,25
"10722",2024,"081003040000","Unadilla Valley CSD","ELA4","Economically Disadvantaged",35,2,6,33,9,0,"27","Spring","CHENANGO","DISTRICT",9,24,25.7142857142857,68.5714285714286,5.71428571428571
"10723",2024,"081003040000","Unadilla Valley CSD","ELA7","Economically Disadvantaged",46,11,24,35,3,4,"20","Spring","CHENANGO","DISTRICT",7,28,15.2173913043478,60.8695652173913,23.9130434782609
"10724",2024,"081003040000","Unadilla Valley CSD","ELA3","Economically Disadvantaged",37,2,5,35,8,0,"23","Spring","CHENANGO","DISTRICT",8,27,21.6216216216216,72.972972972973,5.40540540540541
"10725",2024,"081003040000","Unadilla Valley CSD","ELA6","Economically Disadvantaged",47,1,2,46,3,0,"7","Spring","CHENANGO","DISTRICT",3,43,6.38297872340426,91.4893617021277,2.12765957446809
"10726",2024,"081003040000","Unadilla Valley CSD","ELA5","English Language Learner",1,0,0,1,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,0
"10727",2024,"081003040000","Unadilla Valley CSD","ELA5","General Education Students",32,1,3,31,5,3,"26","Spring","CHENANGO","DISTRICT",8,23,25,71.875,3.125
"10728",2024,"081003040000","Unadilla Valley CSD","ELA8","General Education Students",42,8,19,34,5,7,"35","Spring","CHENANGO","DISTRICT",12,22,28.5714285714286,52.3809523809524,19.047619047619
"10729",2024,"081003040000","Unadilla Valley CSD","ELA4","General Education Students",38,2,5,36,9,0,"25","Spring","CHENANGO","DISTRICT",9,27,23.6842105263158,71.0526315789474,5.26315789473684
"10730",2024,"081003040000","Unadilla Valley CSD","ELA7","General Education Students",53,11,21,42,9,4,"31","Spring","CHENANGO","DISTRICT",13,29,24.5283018867925,54.7169811320755,20.7547169811321
"10731",2024,"081003040000","Unadilla Valley CSD","ELA3","General Education Students",43,0,0,43,15,3,"42","Spring","CHENANGO","DISTRICT",18,25,41.8604651162791,58.1395348837209,0
"10732",2024,"081003040000","Unadilla Valley CSD","ELA6","General Education Students",59,2,3,57,7,1,"14","Spring","CHENANGO","DISTRICT",8,49,13.5593220338983,83.0508474576271,3.38983050847458
"10733",2024,"081003040000","Unadilla Valley CSD","ELA5","Non-English Language Learner",47,3,6,44,NA,NA,NA,"Spring","CHENANGO","DISTRICT",NA,NA,NA,NA,6.38297872340426
"10734",2024,"081003040000","Unadilla Valley CSD","ELA8","Non-English Language Learner",51,9,18,42,5,7,"29","Spring","CHENANGO","DISTRICT",12,30,23.5294117647059,58.8235294117647,17.6470588235294
"10735",2024,"081003040000","Unadilla Valley CSD","ELA4","Non-English Language Learner",44,3,7,41,9,0,"22","Spring","CHENANGO","DISTRICT",9,32,20.4545454545455,72.7272727272727,6.81818181818182
"10736",2024,"081003040000","Unadilla Valley CSD","ELA7","Non-English Language Learner",66,14,21,52,9,4,"25","Spring","CHENANGO","DISTRICT",13,39,19.6969696969697,59.0909090909091,21.2121212121212
"10737",2024,"081003040000","Unadilla Valley CSD","ELA3","Non-English Language Learner",58,2,3,56,16,3,"34","Spring","CHENANGO","DISTRICT",19,37,32.7586206896552,63.7931034482759,3.44827586206897
"10738",2024,"081003040000","Unadilla Valley CSD","ELA6","Non-English Language Learner",72,2,3,70,8,1,"13","Spring","CHENANGO","DISTRICT",9,61,12.5,84.7222222222222,2.77777777777778
"10739",2024,"081003040000","Unadilla Valley CSD","ELA5","Not Economically Disadvantaged",17,2,12,15,2,1,"20","Spring","CHENANGO","DISTRICT",3,12,17.6470588235294,70.5882352941177,11.7647058823529
"10740",2024,"081003040000","Unadilla Valley CSD","ELA8","Not Economically Disadvantaged",19,1,5,18,3,4,"39","Spring","CHENANGO","DISTRICT",7,11,36.8421052631579,57.8947368421053,5.26315789473684
"10741",2024,"081003040000","Unadilla Valley CSD","ELA4","Not Economically Disadvantaged",9,1,11,8,0,0,"0","Spring","CHENANGO","DISTRICT",0,8,0,88.8888888888889,11.1111111111111
"10742",2024,"081003040000","Unadilla Valley CSD","ELA7","Not Economically Disadvantaged",20,3,15,17,6,0,"35","Spring","CHENANGO","DISTRICT",6,11,30,55,15
"10743",2024,"081003040000","Unadilla Valley CSD","ELA3","Not Economically Disadvantaged",21,0,0,21,8,3,"52","Spring","CHENANGO","DISTRICT",11,10,52.3809523809524,47.6190476190476,0
"10744",2024,"081003040000","Unadilla Valley CSD","ELA6","Not Economically Disadvantaged",25,1,4,24,5,1,"25","Spring","CHENANGO","DISTRICT",6,18,24,72,4
"10745",2024,"081003040000","Unadilla Valley CSD","ELA5","Students with Disabilities",16,2,13,14,0,0,"0","Spring","CHENANGO","DISTRICT",0,14,0,87.5,12.5
"10746",2024,"081003040000","Unadilla Valley CSD","ELA8","Students with Disabilities",9,1,11,8,0,0,"0","Spring","CHENANGO","DISTRICT",0,8,0,88.8888888888889,11.1111111111111
"10747",2024,"081003040000","Unadilla Valley CSD","ELA4","Students with Disabilities",6,1,17,5,0,0,"0","Spring","CHENANGO","DISTRICT",0,5,0,83.3333333333333,16.6666666666667
"10748",2024,"081003040000","Unadilla Valley CSD","ELA7","Students with Disabilities",13,3,23,10,0,0,"0","Spring","CHENANGO","DISTRICT",0,10,0,76.9230769230769,23.0769230769231
"10749",2024,"081003040000","Unadilla Valley CSD","ELA3","Students with Disabilities",15,2,13,13,1,0,NA,"Spring","CHENANGO","DISTRICT",1,12,6.66666666666667,80,13.3333333333333
"10750",2024,"081003040000","Unadilla Valley CSD","ELA6","Students with Disabilities",13,0,0,13,1,0,NA,"Spring","CHENANGO","DISTRICT",1,12,7.69230769230769,92.3076923076923,0
"10751",2024,"081003040003","Unadilla Valley Secondary School","ELA7","All Students",65,13,20,52,9,4,"25","Spring","CHENANGO","SCHOOL",13,39,20,60,20
"10752",2024,"081003040003","Unadilla Valley Secondary School","ELA3_8","All Students",115,22,19,93,14,11,"27","Spring","CHENANGO","SCHOOL",25,68,21.7391304347826,59.1304347826087,19.1304347826087
"10753",2024,"081003040003","Unadilla Valley Secondary School","ELA8","All Students",50,9,18,41,5,7,"29","Spring","CHENANGO","SCHOOL",12,29,24,58,18
"10754",2024,"081003040003","Unadilla Valley Secondary School","ELA7","Economically Disadvantaged",45,10,22,35,3,4,"20","Spring","CHENANGO","SCHOOL",7,28,15.5555555555556,62.2222222222222,22.2222222222222
